participant,item,name,rank
2590,334,J. J. Redick,107
2590,346,Jamal Crawford,92
2590,347,Jamal Mashburn,121
2590,364,Jarrett Jack,140
2590,365,Jason Kidd,16
2590,367,Jason Williams,88
2590,379,Jermaine O'Neal,102
2590,381,Jerome Kersey,139
2590,385,Jerry West,150
2590,399,Joakim Noah,91
2590,403,Joe Dumars,34
2590,406,Joe Johnson,85
2590,416,John Havlicek,13
2590,423,John Stockton,153
2590,424,John Wall,58
2590,443,Julius Erving,149
2590,448,Juwan Howard,110
2590,450,Kareem Abdul-Jabbar,148
2590,451,Karl Malone,151
2590,458,Kendall Gill,134
2590,461,Kenny Anderson,115
2590,468,Kevin Duckworth,130
2590,472,Kevin Johnson,42
2590,473,Kevin Love,40
2590,475,Kevin McHale,15
2590,481,Klay Thompson,145
2590,490,Kyle Korver,135
2590,494,Kyrie Irving,39
2590,495,LaMarcus Aldridge,55
2590,499,Larry Bird,1
2590,503,Larry Johnson,45
2590,505,Larry Nance,67
2590,513,LeBron James,2
2590,539,Magic Johnson,147
2590,543,Manu Ginóbili,33
2590,546,Marc Gasol,63
2590,547,Marcin Gortat,142
2590,551,Mario Elie,141
2590,552,Mark Aguirre,70
2590,555,Mark Price,48
2590,564,Maurice Lucas,123
2590,578,Michael Jordan,146
2590,582,Michael Redd,114
2590,585,Mike Bibby,100
2590,597,Mitch Richmond,51
2590,600,Monta Ellis,73
2590,603,Moses Malone,9
2590,605,Mychal Thompson,133
2590,608,Nate McMillan,97
2590,616,Nick Van Exel,89
2590,630,Oscar Robertson,8
2590,639,Paul George,44
2590,645,Peja Stojaković,74
2590,646,Penny Hardaway,35
2590,647,Pete Maravich,12
2590,660,Ralph Sampson,78
2590,663,Rashard Lewis,101
2590,664,Rasheed Wallace,52
2590,665,Ray Allen,14
2590,671,Reggie Lewis,65
2590,673,Reggie Theus,108
2590,680,Rick Adelman,132
2590,681,Rick Barry,23
2590,685,Ricky Berry,38
2590,689,Rik Smits,104
2590,698,Rod Strickland,113
2590,723,Scottie Pippen,155
2590,724,Sean Elliott,93
2590,734,Shawn Kemp,30
2590,736,Sidney Moncrief,57
2590,747,Stephen Curry,21
2590,749,Stephon Marbury,83
2590,750,Steve Francis,105
2590,753,Steve Nash,10
2590,755,Steve Smith,109
2590,760,Terrell Brandon,131
2590,763,Terry Porter,99
2590,768,Tim Duncan,7
2590,773,Tom Chambers,62
2590,782,Tony Allen,125
2590,783,Tony Parker,22
2590,784,Tracy McGrady,25
2590,786,Tree Rollins,129
2590,791,Tyreke Evans,116
2590,792,Tyson Chandler,80
2590,797,Vince Carter,20
2590,806,Walt Hazzard,136
2590,807,Walter Davis,94
2590,814,Wesley Matthews,144
2590,822,Wilt Chamberlain,4
2590,826,Yao Ming,36
2590,829,Zach Randolph,69
2591,5,Adrian Dantley,32
2591,12,Alex English,28
2591,17,Allen Iverson,30
2591,63,Bernard King,27
2591,69,Bill Russell,5
2591,77,Bob Cousy,42
2591,134,Charles Barkley,14
2591,144,Chris Paul,47
2591,156,Clyde Drexler,36
2591,194,David Robinson,19
2591,210,Dennis Rodman,44
2591,230,Dirk Nowitzki,37
2591,234,Dominique Wilkins,22
2591,250,Dwyane Wade,48
2591,260,Elgin Baylor,21
2591,287,Gary Payton,43
2591,292,George Gervin,24
2591,296,George Mikan,45
2591,319,Hakeem Olajuwon,3
2591,333,Isiah Thomas,20
2591,361,James Worthy,41
2591,365,Jason Kidd,38
2591,385,Jerry West,13
2591,416,John Havlicek,39
2591,423,John Stockton,15
2591,443,Julius Erving,9
2591,450,Kareem Abdul-Jabbar,4
2591,451,Karl Malone,40
2591,469,Kevin Durant,46
2591,470,Kevin Garnett,33
2591,475,Kevin McHale,25
2591,482,Kobe Bryant,11
2591,499,Larry Bird,7
2591,513,LeBron James,18
2591,539,Magic Johnson,2
2591,563,Maurice Cheeks,29
2591,578,Michael Jordan,1
2591,603,Moses Malone,17
2591,630,Oscar Robertson,10
2591,636,Patrick Ewing,34
2591,647,Pete Maravich,23
2591,672,Reggie Miller,31
2591,681,Rick Barry,26
2591,723,Scottie Pippen,16
2591,730,Shaquille O'Neal,12
2591,753,Steve Nash,35
2591,768,Tim Duncan,8
2591,822,Wilt Chamberlain,6
2592,5,Adrian Dantley,43
2592,6,Adrian Smith,40
2592,65,Bill Bridges,37
2592,69,Bill Russell,54
2592,70,Bill Sharman,13
2592,72,Billy Cunningham,6
2592,76,Bob Boozer,33
2592,78,Bob Dandridge,16
2592,82,Bob Lanier,42
2592,83,Bob Love,50
2592,110,Buck Williams,20
2592,112,Butch Beard,38
2592,122,Campy Russell,34
2592,129,Cazzie Russell,29
2592,136,Charles Thomas Scott,26
2592,138,Chet Walker,10
2592,156,Clyde Drexler,59
2592,161,Connie Hawkins,5
2592,186,Dave Bing,9
2592,189,Dave DeBusschere,23
2592,194,David Robinson,65
2592,195,David Thompson,3
2592,232,Dolph Schayes,45
2592,234,Dominique Wilkins,58
2592,252,Earl Monroe,67
2592,260,Elgin Baylor,62
2592,264,Elvin Hayes,66
2592,289,Gene Shue,35
2592,292,George Gervin,60
2592,316,Gus Johnson,21
2592,317,Gus Williams,24
2592,320,Hal Greer,4
2592,333,Isiah Thomas,63
2592,368,Jay Vincent,56
2592,374,Jeff Mullins,39
2592,382,Jerry Lucas,8
2592,397,Jimmy Walker,27
2592,398,Jo Jo White,51
2592,414,John Drew,28
2592,428,Johnny Green,25
2592,443,Julius Erving,1
2592,449,K. C. Jones,22
2592,505,Larry Nance,18
2592,519,Lenny Wilkens,7
2592,525,Lou Hudson,49
2592,531,Lucious Jackson,36
2592,556,Marques Johnson,14
2592,564,Maurice Lucas,15
2592,583,Micheal Ray Richardson,48
2592,603,Moses Malone,61
2592,607,Nate Archibald,2
2592,610,Nate Thurmond,46
2592,630,Oscar Robertson,53
2592,647,Pete Maravich,57
2592,652,Purvis Short,55
2592,662,Randy Smith,32
2592,673,Reggie Theus,30
2592,700,Rolando Blackman,19
2592,715,Sam Jones,11
2592,736,Sidney Moncrief,41
2592,744,Spencer Haywood,12
2592,803,Walt Bellamy,47
2592,805,Walt Frazier,64
2592,807,Walter Davis,17
2592,812,Wes Unseld,44
2592,822,Wilt Chamberlain,52
2592,832,Zelmo Beaty,31
2593,5,Adrian Dantley,49
2593,12,Alex English,43
2593,63,Bernard King,37
2593,69,Bill Russell,7
2593,77,Bob Cousy,33
2593,84,Bob McAdoo,41
2593,86,Bob Pettit,45
2593,134,Charles Barkley,19
2593,143,Chris Mullin,36
2593,156,Clyde Drexler,26
2593,194,David Robinson,15
2593,230,Dirk Nowitzki,14
2593,234,Dominique Wilkins,18
2593,252,Earl Monroe,38
2593,260,Elgin Baylor,24
2593,287,Gary Payton,44
2593,292,George Gervin,22
2593,319,Hakeem Olajuwon,3
2593,333,Isiah Thomas,16
2593,361,James Worthy,21
2593,385,Jerry West,8
2593,403,Joe Dumars,46
2593,416,John Havlicek,28
2593,423,John Stockton,6
2593,443,Julius Erving,4
2593,450,Kareem Abdul-Jabbar,10
2593,451,Karl Malone,50
2593,472,Kevin Johnson,35
2593,475,Kevin McHale,25
2593,482,Kobe Bryant,9
2593,499,Larry Bird,2
2593,513,LeBron James,20
2593,539,Magic Johnson,13
2593,543,Manu Ginóbili,39
2593,555,Mark Price,48
2593,578,Michael Jordan,1
2593,603,Moses Malone,23
2593,607,Nate Archibald,40
2593,630,Oscar Robertson,5
2593,636,Patrick Ewing,31
2593,637,Pau Gasol,42
2593,647,Pete Maravich,27
2593,672,Reggie Miller,17
2593,681,Rick Barry,34
2593,723,Scottie Pippen,30
2593,753,Steve Nash,29
2593,768,Tim Duncan,11
2593,783,Tony Parker,32
2593,821,Willis Reed,47
2593,822,Wilt Chamberlain,12
2594,161,Connie Hawkins,3
2594,303,Giannis Antetokounmpo,2
2594,482,Kobe Bryant,1
2595,230,Dirk Nowitzki,3
2595,250,Dwyane Wade,6
2595,469,Kevin Durant,5
2595,470,Kevin Garnett,4
2595,482,Kobe Bryant,1
2595,513,LeBron James,2
2595,711,Russell Westbrook,8
2595,747,Stephen Curry,7
2596,34,Andrew Wiggins,11
2596,202,DeMar DeRozan,13
2596,250,Dwyane Wade,8
2596,469,Kevin Durant,9
2596,482,Kobe Bryant,1
2596,539,Magic Johnson,4
2596,578,Michael Jordan,3
2596,665,Ray Allen,10
2596,711,Russell Westbrook,12
2596,747,Stephen Curry,6
2596,753,Steve Nash,7
2596,797,Vince Carter,5
2596,822,Wilt Chamberlain,2
2597,21,Alvin Robertson,20
2597,82,Bob Lanier,7
2597,83,Bob Love,25
2597,132,Cedric Maxwell,16
2597,138,Chet Walker,17
2597,156,Clyde Drexler,15
2597,161,Connie Hawkins,6
2597,186,Dave Bing,33
2597,195,David Thompson,9
2597,234,Dominique Wilkins,14
2597,252,Earl Monroe,11
2597,254,Eddie Johnson,23
2597,264,Elvin Hayes,10
2597,292,George Gervin,12
2597,345,Jamaal Wilkes,32
2597,402,Joe Caldwell,2
2597,523,Lonnie Shelton,18
2597,525,Lou Hudson,22
2597,556,Marques Johnson,29
2597,583,Micheal Ray Richardson,27
2597,607,Nate Archibald,4
2597,624,Norm Nixon,24
2597,625,Norm Van Lier,1
2597,631,Otis Birdsong,28
2597,648,Phil Chenier,21
2597,683,Rick Mahorn,19
2597,700,Rolando Blackman,31
2597,736,Sidney Moncrief,8
2597,739,Sleepy Floyd,3
2597,744,Spencer Haywood,5
2597,789,Truck Robinson,26
2597,805,Walt Frazier,13
2597,807,Walter Davis,30
2598,134,Charles Barkley,2
2598,230,Dirk Nowitzki,3
2598,250,Dwyane Wade,6
2598,469,Kevin Durant,5
2598,470,Kevin Garnett,4
2598,482,Kobe Bryant,1
2599,246,Draymond Green,4
2599,469,Kevin Durant,2
2599,481,Klay Thompson,3
2599,578,Michael Jordan,5
2599,747,Stephen Curry,1
2600,45,Archie Clark,61
2600,56,Bailey Howell,83
2600,65,Bill Bridges,77
2600,70,Bill Sharman,16
2600,72,Billy Cunningham,7
2600,76,Bob Boozer,57
2600,78,Bob Dandridge,18
2600,83,Bob Love,17
2600,110,Buck Williams,21
2600,121,Calvin Natt,36
2600,122,Campy Russell,89
2600,129,Cazzie Russell,50
2600,132,Cedric Maxwell,90
2600,136,Charles Thomas Scott,27
2600,138,Chet Walker,2
2600,152,Cliff Hagan,86
2600,158,Clyde Lovellette,32
2600,161,Connie Hawkins,11
2600,171,Dan Issel,81
2600,173,Dan Roundfield,71
2600,186,Dave Bing,13
2600,194,David Robinson,4
2600,195,David Thompson,6
2600,224,Dick Barnett,59
2600,225,Dick Garmaker,31
2600,232,Dolph Schayes,42
2600,239,Don Ohl,33
2600,252,Earl Monroe,8
2600,253,Ed Macauley,72
2600,256,Eddie Miles,85
2600,264,Elvin Hayes,41
2600,279,Fred Brown,88
2600,289,Gene Shue,29
2600,291,Geoff Petrie,39
2600,316,Gus Johnson,24
2600,317,Gus Williams,23
2600,320,Hal Greer,9
2600,340,Jack Marin,69
2600,342,Jack Twyman,37
2600,361,James Worthy,10
2600,368,Jay Vincent,92
2600,374,Jeff Mullins,38
2600,382,Jerry Lucas,43
2600,383,Jerry Sloan,48
2600,392,Jim Pollard,73
2600,397,Jimmy Walker,28
2600,400,Joe Barry Carroll,84
2600,402,Joe Caldwell,66
2600,414,John Drew,52
2600,425,John Williamson,75
2600,427,Johnny Davis,35
2600,428,Johnny Green,26
2600,443,Julius Erving,3
2600,476,Kevin Porter,70
2600,500,Larry Costello,87
2600,504,Larry Kenon,67
2600,519,Lenny Wilkens,12
2600,523,Lonnie Shelton,78
2600,525,Lou Hudson,45
2600,532,Lucius Allen,76
2600,552,Mark Aguirre,25
2600,556,Marques Johnson,14
2600,564,Maurice Lucas,1
2600,565,Maurice Stokes,34
2600,569,Mel Daniels,91
2600,583,Micheal Ray Richardson,19
2600,590,Mike Mitchell,40
2600,607,Nate Archibald,5
2600,624,Norm Nixon,47
2600,625,Norm Van Lier,58
2600,629,Orlando Woolridge,65
2600,643,Paul Silas,54
2600,644,Paul Westphal,80
2600,650,Phil Smith,64
2600,662,Randy Smith,55
2600,673,Reggie Theus,53
2600,678,Richie Guerin,74
2600,684,Rickey Green,56
2600,700,Rolando Blackman,22
2600,709,Rudy Tomjanovich,49
2600,737,Sidney Wicks,60
2600,744,Spencer Haywood,44
2600,763,Terry Porter,46
2600,779,Tom Van Arsdale,30
2600,789,Truck Robinson,82
2600,803,Walt Bellamy,15
2600,805,Walt Frazier,79
2600,807,Walter Davis,20
2600,808,Walter Dukes,63
2600,809,Wayne Embry,68
2600,819,Willie Naulls,62
2600,832,Zelmo Beaty,51
2601,5,Adrian Dantley,39
2601,8,Al Cervi,75
2601,12,Alex English,64
2601,21,Alvin Robertson,104
2601,45,Archie Clark,22
2601,47,Artis Gilmore,57
2601,56,Bailey Howell,5
2601,63,Bernard King,67
2601,64,Bill Bradley,77
2601,65,Bill Bridges,33
2601,69,Bill Russell,142
2601,70,Bill Sharman,105
2601,71,Bill Walton,66
2601,72,Billy Cunningham,13
2601,74,Billy Paultz,78
2601,76,Bob Boozer,34
2601,78,Bob Dandridge,59
2601,82,Bob Lanier,40
2601,83,Bob Love,45
2601,84,Bob McAdoo,62
2601,87,Bob Rule,76
2601,110,Buck Williams,52
2601,129,Cazzie Russell,88
2601,132,Cedric Maxwell,81
2601,136,Charles Thomas Scott,121
2601,138,Chet Walker,41
2601,156,Clyde Drexler,135
2601,161,Connie Hawkins,63
2601,171,Dan Issel,107
2601,173,Dan Roundfield,113
2601,182,Darnell Hillman,17
2601,186,Dave Bing,46
2601,188,Dave Cowens,125
2601,189,Dave DeBusschere,106
2601,194,David Robinson,134
2601,195,David Thompson,37
2601,209,Dennis Johnson,47
2601,224,Dick Barnett,36
2601,227,Dick Van Arsdale,73
2601,232,Dolph Schayes,25
2601,234,Dominique Wilkins,137
2601,235,Don Buse,83
2601,239,Don Ohl,15
2601,241,Donnie Freeman,72
2601,252,Earl Monroe,3
2601,254,Eddie Johnson,119
2601,256,Eddie Miles,1
2601,260,Elgin Baylor,139
2601,264,Elvin Hayes,69
2601,279,Fred Brown,35
2601,281,Freddie Lewis,6
2601,284,Gail Goodrich,9
2601,291,Geoff Petrie,29
2601,292,George Gervin,131
2601,316,Gus Johnson,51
2601,317,Gus Williams,50
2601,318,Guy Rodgers,27
2601,319,Hakeem Olajuwon,143
2601,320,Hal Greer,54
2601,333,Isiah Thomas,138
2601,340,Jack Marin,26
2601,341,Jack Sikma,114
2601,345,Jamaal Wilkes,96
2601,361,James Worthy,128
2601,374,Jeff Mullins,28
2601,382,Jerry Lucas,48
2601,383,Jerry Sloan,16
2601,396,Jimmy Jones,74
2601,397,Jimmy Walker,112
2601,398,Jo Jo White,49
2601,400,Joe Barry Carroll,99
2601,402,Joe Caldwell,110
2601,414,John Drew,122
2601,416,John Havlicek,130
2601,417,John Johnson,87
2601,425,John Williamson,23
2601,427,Johnny Davis,31
2601,428,Johnny Green,43
2601,443,Julius Erving,140
2601,449,K. C. Jones,98
2601,455,Kelly Tripucka,90
2601,466,Kermit Washington,70
2601,475,Kevin McHale,129
2601,476,Kevin Porter,19
2601,479,Kiki Vandeweghe,108
2601,500,Larry Costello,79
2601,504,Larry Kenon,20
2601,505,Larry Nance,95
2601,519,Lenny Wilkens,12
2601,521,Lionel Hollins,80
2601,523,Lonnie Shelton,91
2601,525,Lou Hudson,123
2601,531,Lucious Jackson,85
2601,533,Luigi Datome,144
2601,538,Mack Calvin,7
2601,552,Mark Aguirre,117
2601,556,Marques Johnson,10
2601,564,Maurice Lucas,55
2601,583,Micheal Ray Richardson,53
2601,584,Mickey Johnson,32
2601,590,Mike Mitchell,71
2601,603,Moses Malone,136
2601,607,Nate Archibald,2
2601,610,Nate Thurmond,60
2601,624,Norm Nixon,120
2601,625,Norm Van Lier,92
2601,629,Orlando Woolridge,14
2601,630,Oscar Robertson,141
2601,631,Otis Birdsong,111
2601,638,Paul Arizin,4
2601,643,Paul Silas,93
2601,644,Paul Westphal,97
2601,647,Pete Maravich,133
2601,648,Phil Chenier,100
2601,650,Phil Smith,101
2601,660,Ralph Sampson,126
2601,662,Randy Smith,109
2601,668,Red Kerr,18
2601,673,Reggie Theus,102
2601,683,Rick Mahorn,24
2601,684,Rickey Green,118
2601,693,Robert Parish,68
2601,700,Rolando Blackman,124
2601,709,Rudy Tomjanovich,94
2601,714,Sam Cassell,82
2601,715,Sam Jones,56
2601,734,Shawn Kemp,127
2601,736,Sidney Moncrief,38
2601,737,Sidney Wicks,115
2601,739,Sleepy Floyd,86
2601,744,Spencer Haywood,58
2601,761,Terry Cummings,103
2601,763,Terry Porter,44
2601,774,Tom Gola,8
2601,775,Tom Heinsohn,89
2601,779,Tom Van Arsdale,84
2601,786,Tree Rollins,21
2601,789,Truck Robinson,116
2601,803,Walt Bellamy,11
2601,805,Walt Frazier,132
2601,807,Walter Davis,42
2601,809,Wayne Embry,30
2601,812,Wes Unseld,61
2601,821,Willis Reed,65
2602,47,Artis Gilmore,23
2602,70,Bill Sharman,13
2602,72,Billy Cunningham,5
2602,78,Bob Dandridge,15
2602,83,Bob Love,16
2602,138,Chet Walker,17
2602,156,Clyde Drexler,27
2602,161,Connie Hawkins,4
2602,186,Dave Bing,18
2602,232,Dolph Schayes,24
2602,234,Dominique Wilkins,26
2602,260,Elgin Baylor,3
2602,264,Elvin Hayes,8
2602,292,George Gervin,25
2602,317,Gus Williams,32
2602,320,Hal Greer,6
2602,333,Isiah Thomas,28
2602,382,Jerry Lucas,20
2602,398,Jo Jo White,31
2602,428,Johnny Green,33
2602,443,Julius Erving,1
2602,519,Lenny Wilkens,22
2602,525,Lou Hudson,14
2602,556,Marques Johnson,12
2602,564,Maurice Lucas,10
2602,583,Micheal Ray Richardson,11
2602,603,Moses Malone,29
2602,607,Nate Archibald,2
2602,744,Spencer Haywood,19
2602,803,Walt Bellamy,21
2602,805,Walt Frazier,7
2602,807,Walter Davis,9
2602,812,Wes Unseld,30
2603,69,Bill Russell,3
2603,134,Charles Barkley,18
2603,194,David Robinson,19
2603,221,Derrick Rose,22
2603,260,Elgin Baylor,21
2603,319,Hakeem Olajuwon,10
2603,333,Isiah Thomas,20
2603,385,Jerry West,17
2603,443,Julius Erving,13
2603,450,Kareem Abdul-Jabbar,2
2603,470,Kevin Garnett,16
2603,482,Kobe Bryant,8
2603,499,Larry Bird,5
2603,513,LeBron James,15
2603,539,Magic Johnson,4
2603,578,Michael Jordan,1
2603,603,Moses Malone,12
2603,630,Oscar Robertson,11
2603,723,Scottie Pippen,14
2603,730,Shaquille O'Neal,6
2603,768,Tim Duncan,7
2603,822,Wilt Chamberlain,9
2604,26,Andre Iguodala,18
2604,31,Andrew Bynum,24
2604,34,Andrew Wiggins,4
2604,75,Blake Griffin,15
2604,126,Carmelo Anthony,14
2604,134,Charles Barkley,7
2604,170,Damian Lillard,21
2604,202,DeMar DeRozan,10
2604,203,DeMarcus Cousins,16
2604,221,Derrick Rose,13
2604,249,Dwight Howard,17
2604,250,Dwyane Wade,6
2604,349,Jameer Nelson,20
2604,481,Klay Thompson,19
2604,482,Kobe Bryant,1
2604,492,Kyle Lowry,12
2604,571,Metta World Peace,25
2604,598,Mo Williams,23
2604,609,Nate Robinson,22
2604,711,Russell Westbrook,11
2604,723,Scottie Pippen,8
2604,747,Stephen Curry,2
2604,753,Steve Nash,5
2604,784,Tracy McGrady,9
2604,797,Vince Carter,3
2605,134,Charles Barkley,6
2605,450,Kareem Abdul-Jabbar,5
2605,499,Larry Bird,2
2605,539,Magic Johnson,3
2605,578,Michael Jordan,1
2605,822,Wilt Chamberlain,4
2606,5,Adrian Dantley,79
2606,12,Alex English,73
2606,47,Artis Gilmore,70
2606,56,Bailey Howell,19
2606,70,Bill Sharman,56
2606,72,Billy Cunningham,67
2606,74,Billy Paultz,32
2606,76,Bob Boozer,16
2606,78,Bob Dandridge,71
2606,79,Bob Davies,46
2606,82,Bob Lanier,78
2606,83,Bob Love,7
2606,84,Bob McAdoo,75
2606,136,Charles Thomas Scott,57
2606,138,Chet Walker,10
2606,152,Cliff Hagan,33
2606,161,Connie Hawkins,74
2606,186,Dave Bing,5
2606,195,David Thompson,81
2606,224,Dick Barnett,17
2606,227,Dick Van Arsdale,34
2606,232,Dolph Schayes,11
2606,252,Earl Monroe,2
2606,253,Ed Macauley,37
2606,256,Eddie Miles,25
2606,260,Elgin Baylor,82
2606,279,Fred Brown,38
2606,284,Gail Goodrich,86
2606,289,Gene Shue,23
2606,292,George Gervin,83
2606,298,George Yardley,40
2606,316,Gus Johnson,8
2606,317,Gus Williams,9
2606,318,Guy Rodgers,18
2606,320,Hal Greer,66
2606,324,Harry Gallatin,42
2606,342,Jack Twyman,36
2606,361,James Worthy,85
2606,374,Jeff Mullins,31
2606,382,Jerry Lucas,6
2606,383,Jerry Sloan,20
2606,388,Jim King,21
2606,392,Jim Pollard,39
2606,397,Jimmy Walker,53
2606,398,Jo Jo White,4
2606,402,Joe Caldwell,55
2606,428,Johnny Green,61
2606,501,Larry Foust,49
2606,519,Lenny Wilkens,3
2606,538,Mack Calvin,24
2606,552,Mark Aguirre,13
2606,556,Marques Johnson,63
2606,564,Maurice Lucas,65
2606,583,Micheal Ray Richardson,62
2606,590,Mike Mitchell,35
2606,607,Nate Archibald,1
2606,610,Nate Thurmond,72
2606,612,Neil Johnston,48
2606,624,Norm Nixon,12
2606,629,Orlando Woolridge,30
2606,630,Oscar Robertson,87
2606,631,Otis Birdsong,52
2606,638,Paul Arizin,29
2606,643,Paul Silas,51
2606,647,Pete Maravich,84
2606,648,Phil Chenier,43
2606,650,Phil Smith,44
2606,660,Ralph Sampson,59
2606,666,Ray Felix,47
2606,678,Richie Guerin,22
2606,700,Rolando Blackman,14
2606,709,Rudy Tomjanovich,50
2606,715,Sam Jones,68
2606,736,Sidney Moncrief,80
2606,744,Spencer Haywood,69
2606,763,Terry Porter,58
2606,774,Tom Gola,28
2606,775,Tom Heinsohn,54
2606,786,Tree Rollins,45
2606,794,Vern Mikkelsen,41
2606,803,Walt Bellamy,64
2606,807,Walter Davis,60
2606,809,Wayne Embry,27
2606,812,Wes Unseld,76
2606,819,Willie Naulls,15
2606,821,Willis Reed,77
2606,832,Zelmo Beaty,26
2607,70,Bill Sharman,5
2607,78,Bob Dandridge,8
2607,82,Bob Lanier,54
2607,83,Bob Love,7
2607,122,Campy Russell,39
2607,129,Cazzie Russell,30
2607,136,Charles Thomas Scott,24
2607,138,Chet Walker,6
2607,171,Dan Issel,56
2607,188,Dave Cowens,11
2607,189,Dave DeBusschere,12
2607,239,Don Ohl,41
2607,256,Eddie Miles,45
2607,260,Elgin Baylor,2
2607,264,Elvin Hayes,52
2607,279,Fred Brown,38
2607,289,Gene Shue,36
2607,291,Geoff Petrie,40
2607,316,Gus Johnson,14
2607,317,Gus Williams,18
2607,320,Hal Greer,53
2607,341,Jack Sikma,25
2607,383,Jerry Sloan,21
2607,397,Jimmy Walker,27
2607,398,Jo Jo White,62
2607,414,John Drew,57
2607,425,John Williamson,46
2607,428,Johnny Green,17
2607,443,Julius Erving,49
2607,449,K. C. Jones,16
2607,479,Kiki Vandeweghe,28
2607,504,Larry Kenon,48
2607,525,Lou Hudson,9
2607,531,Lucious Jackson,35
2607,576,Michael Cooper,22
2607,583,Micheal Ray Richardson,10
2607,590,Mike Mitchell,34
2607,607,Nate Archibald,1
2607,612,Neil Johnston,60
2607,624,Norm Nixon,23
2607,625,Norm Van Lier,33
2607,630,Oscar Robertson,50
2607,638,Paul Arizin,20
2607,643,Paul Silas,32
2607,644,Paul Westphal,26
2607,648,Phil Chenier,47
2607,650,Phil Smith,42
2607,652,Purvis Short,61
2607,662,Randy Smith,31
2607,673,Reggie Theus,59
2607,693,Robert Parish,55
2607,700,Rolando Blackman,13
2607,709,Rudy Tomjanovich,29
2607,715,Sam Jones,4
2607,744,Spencer Haywood,3
2607,763,Terry Porter,19
2607,775,Tom Heinsohn,63
2607,786,Tree Rollins,37
2607,789,Truck Robinson,43
2607,805,Walt Frazier,51
2607,807,Walter Davis,15
