participant,itemA,itemB,recognizedA,recognizedB,aLarger,choiceA
123,60,127,1,0,1,1
123,102,25,0,1,0,0
123,107,12,1,1,0,0
123,50,17,1,1,0,0
123,59,122,0,0,1,0
123,78,74,1,1,0,0
123,11,144,1,0,1,1
123,132,8,1,1,0,1
123,130,112,1,1,0,1
123,55,118,1,0,1,0
123,124,45,0,0,0,0
123,65,111,0,0,1,0
123,21,91,1,1,1,0
123,77,62,1,1,0,1
123,43,37,1,1,0,1
123,141,30,1,1,0,1
123,87,3,1,1,0,0
123,92,44,1,0,0,1
123,7,9,1,1,1,1
123,31,146,1,0,1,1
123,137,70,0,0,0,1
123,96,26,0,1,0,0
123,14,73,1,1,1,1
123,63,80,1,0,1,1
123,86,35,0,0,0,1
123,88,66,0,0,0,0
123,15,133,1,0,1,1
123,34,40,1,1,1,0
123,24,5,1,1,0,1
123,46,126,1,0,1,1
123,10,47,1,1,1,0
123,4,72,1,1,1,1
123,2,101,1,0,1,1
123,147,69,0,0,0,0
123,57,16,1,1,0,0
123,94,119,0,0,1,0
123,139,104,0,0,0,0
123,71,29,1,1,0,1
123,22,27,1,1,1,1
123,75,103,0,0,1,0
123,64,135,0,0,1,0
123,109,1,1,1,0,0
123,150,105,0,1,0,0
123,76,113,1,0,1,1
123,98,106,0,0,1,1
123,67,83,1,0,1,1
123,89,61,0,0,0,0
123,116,123,0,1,1,0
123,54,41,0,1,0,0
123,110,56,0,0,0,0
123,38,93,0,0,1,0
123,53,42,0,1,0,0
123,79,49,0,0,0,1
123,82,108,0,0,1,0
123,140,28,1,1,0,0
123,13,142,0,1,1,1
123,129,143,0,0,1,1
123,48,52,0,0,1,1
123,131,136,0,0,1,1
123,36,100,1,0,1,1
124,58,125,0,0,1,0
124,20,97,0,1,1,0
124,18,68,1,0,1,1
124,99,121,0,0,1,0
124,81,145,0,0,1,0
124,6,134,1,1,1,1
124,90,149,0,0,1,0
124,32,51,0,0,1,0
124,117,84,0,0,0,0
124,128,114,0,0,0,0
124,148,85,0,1,0,0
124,39,138,0,1,1,0
124,23,120,1,1,1,1
124,115,95,1,1,0,1
124,19,33,1,0,1,1
124,60,127,1,0,1,1
124,102,25,0,1,0,0
124,107,12,1,1,0,0
124,50,17,1,1,0,0
124,59,122,0,0,1,0
124,78,74,1,1,0,0
124,11,144,1,0,1,1
124,132,8,1,1,0,1
124,130,112,1,1,0,1
124,55,118,1,0,1,0
124,124,45,0,0,0,0
124,65,111,0,0,1,0
124,21,91,1,1,1,0
124,77,62,1,1,0,1
124,43,37,1,1,0,1
124,141,30,1,1,0,1
124,87,3,1,1,0,0
124,92,44,1,0,0,1
124,7,9,1,1,1,1
124,31,146,1,0,1,1
124,137,70,0,0,0,1
124,96,26,0,1,0,0
124,14,73,1,1,1,1
124,63,80,1,0,1,1
124,86,35,0,0,0,1
124,88,66,0,0,0,0
124,15,133,1,0,1,1
124,34,40,1,1,1,0
124,24,5,1,1,0,1
124,46,126,1,0,1,1
124,10,47,1,1,1,0
124,4,72,1,1,1,1
124,2,101,1,0,1,1
124,147,69,0,0,0,0
124,57,16,1,1,0,0
124,94,119,0,0,1,0
124,139,104,0,0,0,0
124,71,29,1,1,0,1
124,22,27,1,1,1,1
124,75,103,0,0,1,0
124,64,135,0,0,1,0
124,109,1,1,1,0,0
124,150,105,0,1,0,0
124,76,113,1,0,1,1
124,98,106,0,0,1,1
124,67,83,1,0,1,1
124,89,61,0,0,0,0
124,116,123,0,1,1,0
124,54,41,0,1,0,0
124,110,56,0,0,0,0
124,38,93,0,0,1,0
124,53,42,0,1,0,0
124,79,49,0,0,0,1
124,82,108,0,0,1,0
124,140,28,1,1,0,0
124,13,142,0,1,1,1
124,129,143,0,0,1,1
124,48,52,0,0,1,1
124,131,136,0,0,1,1
124,36,100,1,0,1,1
125,58,125,0,0,1,0
125,20,97,0,0,1,0
125,18,68,1,0,1,1
125,99,121,1,0,1,1
125,81,145,0,0,1,0
125,6,134,1,0,1,1
125,90,149,0,0,1,0
125,32,51,0,0,1,1
125,117,84,0,0,0,0
125,128,114,0,0,0,0
125,148,85,0,0,0,0
125,39,138,0,0,1,0
125,23,120,0,0,1,1
125,115,95,0,0,0,1
125,19,33,0,0,1,0
125,60,127,0,0,1,1
125,102,25,0,0,0,0
125,107,12,0,1,0,0
125,50,17,0,1,0,1
125,59,122,0,0,1,1
125,78,74,0,0,0,1
125,11,144,0,0,1,1
125,132,8,0,0,0,0
125,130,112,0,0,0,0
125,55,118,0,0,1,0
125,124,45,0,0,0,0
125,65,111,0,0,1,0
125,21,91,0,0,1,0
125,77,62,0,1,0,0
125,43,37,1,0,0,1
125,141,30,0,0,0,1
125,87,3,1,0,0,1
125,92,44,0,1,0,0
125,7,9,1,1,1,1
125,31,146,0,0,1,1
125,137,70,0,0,0,0
125,96,26,0,1,0,0
125,14,73,1,1,1,0
125,63,80,0,0,1,1
125,86,35,0,0,0,0
125,88,66,0,0,0,0
125,15,133,0,0,1,0
125,34,40,0,1,1,0
125,24,5,1,1,0,1
125,46,126,0,0,1,0
125,10,47,0,0,1,1
125,4,72,1,1,1,1
125,2,101,1,0,1,1
125,147,69,0,0,0,0
125,57,16,0,1,0,0
125,94,119,0,0,1,1
125,139,104,0,0,0,0
125,71,29,0,0,0,0
125,22,27,0,0,1,0
125,75,103,0,0,1,0
125,64,135,0,0,1,0
125,109,1,0,1,0,0
125,150,105,0,0,0,0
125,76,113,0,0,1,1
125,98,106,0,0,1,1
125,67,83,0,0,1,1
125,89,61,0,0,0,0
125,116,123,0,0,1,0
125,54,41,0,0,0,0
125,110,56,0,0,0,0
125,38,93,0,0,1,1
125,53,42,0,0,0,0
125,79,49,0,1,0,0
125,82,108,0,1,1,0
125,140,28,0,0,0,1
125,13,142,0,0,1,1
125,129,143,0,0,1,1
125,48,52,1,0,1,1
125,131,136,0,1,1,0
125,36,100,1,0,1,1
126,18,144,0,0,1,1
126,1,124,0,0,1,1
126,58,15,0,0,0,1
126,43,95,0,0,1,1
126,40,86,0,0,1,1
126,68,57,0,0,0,1
126,113,47,0,0,0,0
126,142,75,0,0,0,1
126,101,69,0,0,0,0
126,32,147,0,0,1,1
126,28,85,0,0,1,1
126,22,99,0,0,1,1
126,53,134,0,0,1,1
126,48,21,0,0,0,1
126,34,65,0,0,1,0
126,9,62,0,0,1,1
126,51,25,0,0,0,0
126,71,10,0,0,0,1
126,94,37,0,0,0,1
126,11,93,0,0,1,0
126,138,74,0,0,0,0
126,122,102,0,0,0,1
126,92,116,0,0,1,0
126,39,111,0,0,1,0
126,90,20,0,0,0,0
126,44,77,0,0,1,0
126,98,49,0,0,0,0
126,2,114,1,0,1,1
126,125,104,0,0,0,1
126,100,87,0,0,0,0
126,12,88,0,0,1,1
126,132,41,0,0,0,1
126,97,146,0,0,1,0
126,55,26,0,0,0,1
126,119,128,0,0,1,0
126,3,103,0,0,1,1
126,52,45,0,0,0,0
126,110,139,0,0,1,0
126,61,72,0,0,1,1
126,33,30,0,0,0,1
126,140,143,0,0,1,0
126,19,118,0,0,1,0
126,60,109,0,0,1,1
126,7,31,0,0,1,1
126,78,42,0,0,0,1
126,133,50,0,0,0,1
126,129,67,0,0,0,1
126,84,27,0,0,0,0
126,76,130,0,0,1,0
126,54,13,0,0,0,0
126,89,46,0,0,0,0
126,35,17,0,0,0,1
126,64,112,0,0,1,1
126,81,5,0,0,0,1
126,8,56,0,0,1,1
126,120,149,0,0,1,1
126,63,126,0,0,1,1
126,14,29,1,0,1,1
126,135,145,0,0,1,1
126,6,59,0,0,1,0
126,127,137,0,0,1,0
126,117,106,0,0,0,0
126,38,105,0,0,1,0
126,148,79,0,0,0,1
126,80,73,0,0,0,1
126,108,136,1,0,1,1
126,150,36,0,0,0,0
126,24,121,0,0,1,0
126,107,123,0,0,1,1
126,131,66,0,0,0,1
126,16,83,0,0,1,1
126,82,4,0,0,0,1
126,70,115,0,0,1,0
126,141,91,0,0,0,0
126,23,96,0,0,1,1
127,18,144,1,0,1,1
127,1,124,1,0,1,1
127,58,15,0,0,0,0
127,43,95,1,0,1,1
127,40,86,0,0,1,0
127,68,57,0,0,0,0
127,113,47,0,0,0,0
127,142,75,0,0,0,0
127,101,69,0,0,0,0
127,32,147,0,0,1,1
127,28,85,0,0,1,1
127,22,99,0,0,1,0
127,53,134,0,0,1,0
127,48,21,0,0,0,1
127,34,65,1,0,1,1
127,9,62,1,1,1,0
127,51,25,0,1,0,0
127,71,10,0,0,0,0
127,94,37,0,0,0,0
127,11,93,0,0,1,1
127,138,74,1,1,0,1
127,122,102,0,1,0,0
127,92,116,0,0,1,0
127,39,111,0,0,1,0
127,90,20,0,0,0,1
127,44,77,0,0,1,1
127,98,49,0,0,0,1
127,2,114,1,0,1,1
127,125,104,0,0,0,1
127,100,87,0,0,0,0
127,12,88,1,0,1,1
127,132,41,0,0,0,0
127,97,146,0,0,1,1
127,55,26,0,0,0,0
127,119,128,0,0,1,1
127,3,103,0,0,1,0
127,52,45,0,1,0,0
127,110,139,1,0,1,1
127,61,72,0,0,1,0
127,33,30,0,0,0,1
127,140,143,0,0,1,1
127,19,118,0,0,1,0
127,60,109,1,0,1,1
127,7,31,1,1,1,0
127,78,42,0,1,0,0
127,133,50,0,1,0,0
127,129,67,0,0,0,0
127,84,27,0,0,0,1
127,76,130,0,0,1,1
127,54,13,0,1,0,0
127,89,46,0,0,0,1
127,35,17,0,0,0,1
127,64,112,0,0,1,0
127,81,5,0,0,0,0
127,8,56,0,0,1,1
127,120,149,0,0,1,0
127,63,126,0,1,1,1
127,14,29,0,1,1,0
127,135,145,0,0,1,1
127,6,59,0,0,1,0
127,127,137,0,0,1,1
127,117,106,1,0,0,1
127,38,105,0,0,1,1
127,148,79,0,1,0,0
127,80,73,0,1,0,0
127,108,136,0,1,1,0
127,150,36,0,1,0,1
127,24,121,0,0,1,1
127,107,123,0,0,1,1
127,131,66,0,0,0,0
127,16,83,1,0,1,1
127,82,4,0,1,0,0
127,70,115,1,1,1,1
127,141,91,0,1,0,0
127,23,96,0,0,1,0
128,18,144,1,0,1,1
128,1,124,1,0,1,1
128,58,15,0,0,0,0
128,43,95,1,0,1,1
128,40,86,1,0,1,1
128,68,57,0,0,0,0
128,113,47,0,0,0,0
128,142,75,0,0,0,0
128,101,69,0,0,0,1
128,32,147,0,0,1,1
128,28,85,0,0,1,0
128,22,99,0,0,1,0
128,53,134,0,0,1,0
128,48,21,1,0,0,1
128,34,65,1,0,1,1
128,9,62,0,0,1,1
128,51,25,0,0,0,1
128,71,10,0,0,0,0
128,94,37,0,0,0,0
128,11,93,0,0,1,1
128,138,74,0,0,0,0
128,122,102,0,0,0,1
128,92,116,0,0,1,1
128,39,111,0,0,1,1
128,90,20,0,0,0,0
128,44,77,0,0,1,1
128,98,49,0,0,0,1
128,2,114,1,0,1,1
128,125,104,0,0,0,1
128,100,87,0,1,0,0
128,12,88,1,0,1,1
128,132,41,0,1,0,0
128,97,146,0,0,1,1
128,55,26,0,1,0,0
128,119,128,0,0,1,1
128,3,103,1,0,1,1
128,52,45,0,1,0,0
128,110,139,0,1,1,0
128,61,72,0,1,1,0
128,33,30,0,1,0,0
128,140,143,0,0,1,1
128,19,118,0,0,1,1
128,60,109,0,0,1,1
128,7,31,1,0,1,1
128,78,42,0,1,0,0
128,133,50,0,0,0,0
128,129,67,0,0,0,0
128,84,27,0,0,0,1
128,76,130,0,0,1,1
128,54,13,0,0,0,0
128,89,46,1,0,0,1
128,35,17,0,1,0,0
128,64,112,0,0,1,0
128,81,5,0,1,0,0
128,8,56,0,0,1,1
128,120,149,0,0,1,0
128,63,126,0,0,1,1
128,14,29,1,0,1,1
128,135,145,0,0,1,0
128,6,59,0,0,1,1
128,127,137,0,0,1,1
128,117,106,0,0,0,1
128,38,105,0,0,1,0
128,148,79,0,0,0,1
128,80,73,0,1,0,0
128,108,136,0,1,1,0
128,150,36,0,1,0,0
128,24,121,0,0,1,1
128,107,123,0,0,1,1
128,131,66,0,0,0,0
128,16,83,1,0,1,1
128,82,4,0,1,0,0
128,70,115,0,0,1,1
128,141,91,0,1,0,0
128,23,96,0,0,1,1
129,18,144,1,0,1,1
129,1,124,1,0,1,1
129,58,15,1,0,0,1
129,43,95,0,1,1,0
129,40,86,1,0,1,1
129,68,57,0,0,0,0
129,113,47,0,0,0,0
129,142,75,0,0,0,1
129,101,69,0,1,0,0
129,32,147,0,0,1,1
129,28,85,0,0,1,1
129,22,99,1,0,1,1
129,53,134,0,0,1,0
129,48,21,1,1,0,1
129,34,65,1,0,1,1
129,9,62,1,1,1,0
129,51,25,1,0,0,1
129,71,10,0,0,0,0
129,94,37,0,0,0,1
129,11,93,0,0,1,0
129,138,74,0,0,0,1
129,122,102,0,0,0,1
129,92,116,0,0,1,0
129,39,111,0,0,1,0
129,90,20,0,0,0,1
129,44,77,0,0,1,0
129,98,49,0,0,0,1
129,2,114,1,0,1,1
129,125,104,0,0,0,0
129,100,87,0,0,0,1
129,12,88,1,0,1,1
129,132,41,0,0,0,0
129,97,146,0,0,1,1
129,55,26,0,1,0,0
129,119,128,0,0,1,1
129,3,103,1,0,1,1
129,52,45,0,0,0,0
129,110,139,0,0,1,0
129,61,72,0,0,1,0
129,33,30,0,0,0,0
129,140,143,0,0,1,1
129,19,118,0,0,1,0
129,60,109,0,0,1,1
129,7,31,0,0,1,1
129,78,42,0,0,0,1
129,133,50,0,0,0,1
129,129,67,0,1,0,0
129,84,27,0,0,0,1
129,76,130,1,0,1,1
129,54,13,0,0,0,0
129,89,46,0,0,0,1
129,35,17,0,1,0,0
129,64,112,0,0,1,0
129,81,5,0,1,0,0
129,8,56,0,0,1,1
129,120,149,0,0,1,1
129,63,126,0,0,1,1
129,14,29,1,0,1,1
129,135,145,0,0,1,0
129,6,59,0,0,1,0
129,127,137,1,0,1,1
129,117,106,0,0,0,1
129,38,105,0,0,1,0
129,148,79,0,0,0,1
129,80,73,0,0,0,0
129,108,136,0,0,1,0
129,150,36,0,1,0,0
129,24,121,0,0,1,1
129,107,123,0,0,1,0
129,131,66,0,0,0,0
129,16,83,1,0,1,1
129,82,4,0,1,0,0
129,70,115,0,1,1,0
129,141,91,0,1,0,0
129,23,96,0,0,1,0
130,18,144,1,0,1,1
130,1,124,1,1,1,1
130,58,15,1,1,0,0
130,43,95,1,0,1,1
130,40,86,1,1,1,1
130,68,57,0,0,0,1
130,113,47,0,0,0,0
130,142,75,0,0,0,0
130,101,69,1,1,0,1
130,32,147,0,0,1,1
130,28,85,1,0,1,1
130,22,99,0,1,1,0
130,53,134,1,0,1,1
130,48,21,1,0,0,1
130,34,65,0,0,1,1
130,9,62,1,0,1,1
130,51,25,0,0,0,0
130,71,10,0,1,0,0
130,94,37,0,0,0,1
130,11,93,0,0,1,0
130,138,74,1,1,0,0
130,122,102,1,0,0,0
130,92,116,0,0,1,1
130,39,111,0,0,1,1
130,90,20,0,0,0,1
130,44,77,0,0,1,1
130,98,49,0,0,0,1
130,2,114,1,1,1,1
130,125,104,0,0,0,1
130,100,87,0,0,0,0
130,12,88,1,1,1,1
130,132,41,1,1,0,1
130,97,146,0,0,1,1
130,55,26,0,0,0,1
130,119,128,0,0,1,0
130,3,103,0,0,1,1
130,52,45,0,1,0,0
130,110,139,0,0,1,0
130,61,72,1,0,1,1
130,33,30,0,0,0,0
130,140,143,1,0,1,1
130,19,118,0,1,1,0
130,60,109,1,0,1,1
130,7,31,1,1,1,1
130,78,42,1,1,0,1
130,133,50,1,1,0,0
130,129,67,1,1,0,0
130,84,27,1,0,0,1
130,76,130,1,0,1,1
130,54,13,0,1,0,0
130,89,46,0,0,0,1
130,35,17,1,0,0,1
130,64,112,0,0,1,0
130,81,5,0,1,0,0
130,8,56,1,0,1,1
130,120,149,0,0,1,0
130,63,126,1,0,1,0
130,14,29,1,1,1,0
130,135,145,0,1,1,0
130,6,59,0,1,1,0
130,127,137,0,0,1,1
130,117,106,0,0,0,1
130,38,105,1,0,1,1
130,148,79,0,0,0,0
130,80,73,0,1,0,1
130,108,136,1,1,1,1
130,150,36,0,1,0,0
130,24,121,1,0,1,1
130,107,123,1,1,1,0
130,131,66,0,0,0,0
130,16,83,1,0,1,1
130,82,4,1,0,0,0
130,70,115,1,0,1,1
130,141,91,1,1,0,0
130,23,96,0,0,1,1
131,18,144,1,0,1,1
131,1,124,1,0,1,1
131,58,15,0,0,0,1
131,43,95,0,0,1,1
131,40,86,1,0,1,1
131,68,57,0,0,0,0
131,113,47,0,0,0,1
131,142,75,0,0,0,0
131,101,69,0,0,0,0
131,32,147,0,0,1,1
131,28,85,0,0,1,1
131,22,99,0,0,1,0
131,53,134,0,0,1,1
131,48,21,1,0,0,1
131,34,65,1,0,1,1
131,9,62,0,0,1,0
131,51,25,0,0,0,1
131,71,10,0,0,0,0
131,94,37,0,0,0,1
131,11,93,0,0,1,0
131,138,74,0,0,0,1
131,122,102,0,0,0,1
131,92,116,0,0,1,0
131,39,111,0,0,1,0
131,90,20,0,1,0,1
131,44,77,1,0,1,1
131,98,49,0,0,0,1
131,2,114,1,0,1,1
131,125,104,0,0,0,1
131,100,87,0,1,0,0
131,12,88,0,0,1,1
131,132,41,0,0,0,0
131,97,146,0,0,1,1
131,55,26,0,1,0,0
131,119,128,0,0,1,1
131,3,103,0,0,1,1
131,52,45,0,0,0,0
131,110,139,0,0,1,0
131,61,72,0,0,1,0
131,33,30,0,0,0,0
131,140,143,0,0,1,1
131,19,118,0,0,1,0
131,60,109,0,0,1,1
131,7,31,1,0,1,1
131,78,42,0,0,0,0
131,133,50,0,1,0,0
131,129,67,0,0,0,0
131,84,27,0,0,0,1
131,76,130,0,0,1,1
131,54,13,0,1,0,0
131,89,46,0,0,0,0
131,35,17,0,1,0,0
131,64,112,0,0,1,0
131,81,5,0,1,0,0
131,8,56,0,0,1,1
131,120,149,0,0,1,0
131,63,126,0,0,1,1
131,14,29,1,1,1,1
131,135,145,0,0,1,1
131,6,59,0,0,1,0
131,127,137,0,0,1,1
131,117,106,0,0,0,1
131,38,105,0,0,1,1
131,148,79,0,0,0,1
131,80,73,0,1,0,0
131,108,136,0,0,1,0
131,150,36,0,0,0,0
131,24,121,1,0,1,1
131,107,123,0,0,1,1
131,131,66,0,0,0,0
131,16,83,1,0,1,1
131,82,4,0,1,0,0
131,70,115,1,0,1,1
131,141,91,0,1,0,0
131,23,96,0,0,1,1
132,18,144,1,0,1,1
132,1,124,1,0,1,1
132,58,15,0,1,0,0
132,43,95,0,0,1,1
132,40,86,0,0,1,1
132,68,57,0,0,0,1
132,113,47,0,0,0,0
132,142,75,0,0,0,1
132,101,69,0,0,0,0
132,32,147,0,0,1,1
132,28,85,0,0,1,1
132,22,99,0,0,1,0
132,53,134,0,0,1,1
132,48,21,1,0,0,1
132,34,65,1,0,1,1
132,9,62,1,1,1,0
132,51,25,0,0,0,1
132,71,10,0,1,0,0
132,94,37,0,0,0,1
132,11,93,0,0,1,1
132,138,74,0,0,0,0
132,122,102,0,0,0,1
132,92,116,0,0,1,0
132,39,111,0,0,1,0
132,90,20,0,0,0,1
132,44,77,1,0,1,1
132,98,49,1,0,0,1
132,2,114,1,0,1,1
132,125,104,0,0,0,1
132,100,87,0,0,0,0
132,12,88,1,0,1,1
132,132,41,0,0,0,0
132,97,146,0,0,1,1
132,55,26,1,0,0,1
132,119,128,0,0,1,0
132,3,103,0,0,1,0
132,52,45,0,0,0,0
132,110,139,1,1,1,0
132,61,72,0,0,1,0
132,33,30,0,0,0,1
132,140,143,1,0,1,1
132,19,118,0,0,1,0
132,60,109,0,0,1,1
132,7,31,1,0,1,1
132,78,42,1,1,0,0
132,133,50,0,1,0,0
132,129,67,0,0,0,1
132,84,27,1,0,0,1
132,76,130,0,0,1,0
132,54,13,0,0,0,1
132,89,46,0,0,0,1
132,35,17,0,0,0,1
132,64,112,0,0,1,0
132,81,5,0,1,0,0
132,8,56,1,0,1,1
132,120,149,0,1,1,0
132,63,126,1,0,1,1
132,14,29,1,1,1,0
132,135,145,0,0,1,0
132,6,59,0,1,1,0
132,127,137,0,0,1,1
132,117,106,0,0,0,1
132,38,105,0,0,1,1
132,148,79,0,0,0,1
132,80,73,0,1,0,0
132,108,136,1,1,1,0
132,150,36,0,1,0,0
132,24,121,1,0,1,1
132,107,123,0,0,1,0
132,131,66,0,1,0,0
132,16,83,1,1,1,1
132,82,4,0,1,0,0
132,70,115,1,0,1,1
132,141,91,0,0,0,0
132,23,96,0,1,1,1
133,18,144,0,0,1,0
133,1,124,1,0,1,1
133,58,15,0,0,0,0
133,43,95,0,0,1,1
133,40,86,0,0,1,1
133,68,57,0,0,0,1
133,113,47,0,0,0,0
133,142,75,0,0,0,0
133,101,69,0,0,0,0
133,32,147,0,0,1,1
133,28,85,0,0,1,1
133,22,99,0,0,1,0
133,53,134,0,0,1,1
133,48,21,0,0,0,0
133,34,65,0,0,1,0
133,9,62,0,0,1,0
133,51,25,0,0,0,1
133,71,10,0,0,0,0
133,94,37,0,0,0,1
133,11,93,0,0,1,0
133,138,74,0,0,0,1
133,122,102,0,0,0,1
133,92,116,0,0,1,0
133,39,111,0,0,1,0
133,90,20,0,0,0,1
133,44,77,0,0,1,1
133,98,49,0,0,0,1
133,2,114,1,0,1,0
133,125,104,0,0,0,0
133,100,87,0,0,0,0
133,12,88,0,0,1,1
133,132,41,0,0,0,0
133,97,146,0,0,1,1
133,55,26,0,0,0,0
133,119,128,0,0,1,0
133,3,103,0,0,1,0
133,52,45,0,0,0,0
133,110,139,0,0,1,0
133,61,72,0,0,1,1
133,33,30,0,0,0,0
133,140,143,0,0,1,1
133,19,118,0,0,1,0
133,60,109,0,0,1,1
133,7,31,0,0,1,1
133,78,42,0,0,0,0
133,133,50,0,0,0,0
133,129,67,0,0,0,0
133,84,27,0,0,0,1
133,76,130,0,0,1,1
133,54,13,0,0,0,1
133,89,46,0,0,0,1
133,35,17,0,0,0,1
133,64,112,0,0,1,0
133,81,5,0,0,0,1
133,8,56,0,0,1,1
133,120,149,0,0,1,0
133,63,126,0,0,1,1
133,14,29,0,0,1,1
133,135,145,0,0,1,0
133,6,59,0,0,1,1
133,127,137,0,0,1,0
133,117,106,0,0,0,1
133,38,105,0,0,1,1
133,148,79,0,0,0,1
133,80,73,0,0,0,0
133,108,136,0,0,1,0
133,150,36,0,0,0,0
133,24,121,0,0,1,1
133,107,123,0,0,1,1
133,131,66,0,0,0,0
133,16,83,0,0,1,1
133,82,4,0,0,0,0
133,70,115,0,0,1,1
133,141,91,0,0,0,1
133,23,96,0,0,1,1
134,18,144,1,0,1,1
134,1,124,1,0,1,0
134,58,15,0,0,0,1
134,43,95,0,1,1,1
134,40,86,0,0,1,1
134,68,57,0,1,0,1
134,113,47,0,1,0,1
134,142,75,0,1,0,0
134,101,69,0,1,0,1
134,32,147,1,0,1,0
134,28,85,0,0,1,1
134,22,99,0,0,1,1
134,53,134,0,0,1,1
134,48,21,0,0,0,1
134,34,65,0,0,1,1
134,9,62,0,0,1,1
134,51,25,0,0,0,1
134,71,10,0,0,0,1
134,94,37,0,0,0,1
134,11,93,0,0,1,1
134,138,74,0,0,0,1
134,122,102,0,0,0,1
134,92,116,0,0,1,1
134,39,111,0,0,1,1
134,90,20,0,0,0,1
134,44,77,0,0,1,1
134,98,49,0,0,0,1
134,2,114,0,0,1,1
134,125,104,0,0,0,1
134,100,87,0,1,0,1
134,12,88,0,1,1,1
134,132,41,0,1,0,1
134,97,146,0,1,1,1
134,55,26,1,0,0,0
134,119,128,1,0,1,0
134,3,103,1,0,1,0
134,52,45,0,0,0,1
134,110,139,1,0,1,0
134,61,72,0,0,1,1
134,33,30,0,0,0,0
134,140,143,0,0,1,1
134,19,118,0,0,1,0
134,60,109,0,0,1,1
134,7,31,0,0,1,1
134,78,42,0,0,0,0
134,133,50,0,0,0,1
134,129,67,0,0,0,1
134,84,27,0,0,0,1
134,76,130,0,0,1,1
134,54,13,0,0,0,0
134,89,46,0,0,0,0
134,35,17,0,0,0,1
134,64,112,0,0,1,0
134,81,5,0,0,0,1
134,8,56,0,0,1,0
134,120,149,0,0,1,1
134,63,126,0,0,1,1
134,14,29,0,0,1,0
134,135,145,0,1,1,1
134,6,59,0,1,1,0
134,127,137,0,1,1,1
134,117,106,0,0,0,0
134,38,105,0,0,1,1
134,148,79,0,0,0,0
134,80,73,0,0,0,1
134,108,136,0,0,1,1
134,150,36,0,0,0,1
134,24,121,0,0,1,1
134,107,123,0,0,1,1
134,131,66,0,0,0,1
134,16,83,0,1,1,0
134,82,4,0,1,0,0
134,70,115,0,1,1,0
134,141,91,0,1,0,0
134,23,96,0,0,1,1
135,18,144,1,0,1,1
135,1,124,1,0,1,1
135,58,15,0,0,0,0
135,43,95,1,0,1,1
135,40,86,1,0,1,1
135,68,57,0,0,0,0
135,113,47,0,0,0,1
135,142,75,0,0,0,1
135,101,69,0,0,0,0
135,32,147,0,0,1,1
135,28,85,1,0,1,1
135,22,99,0,0,1,0
135,53,134,0,0,1,1
135,48,21,0,0,0,1
135,34,65,0,0,1,1
135,9,62,1,1,1,0
135,51,25,0,0,0,0
135,71,10,0,0,0,0
135,94,37,0,0,0,1
135,11,93,0,0,1,1
135,138,74,0,1,0,1
135,122,102,0,0,0,1
135,92,116,0,0,1,0
135,39,111,0,0,1,0
135,90,20,0,0,0,1
135,44,77,1,0,1,1
135,98,49,0,0,0,0
135,2,114,1,0,1,1
135,125,104,1,0,0,1
135,100,87,0,1,0,0
135,12,88,1,0,1,1
135,132,41,0,0,0,0
135,97,146,0,0,1,1
135,55,26,0,1,0,0
135,119,128,1,0,1,1
135,3,103,1,0,1,1
135,52,45,0,1,0,0
135,110,139,0,0,1,0
135,61,72,0,1,1,0
135,33,30,0,0,0,0
135,140,143,1,0,1,1
135,19,118,0,0,1,0
135,60,109,1,0,1,1
135,7,31,1,0,1,1
135,78,42,1,1,0,1
135,133,50,0,1,0,0
135,129,67,0,0,0,0
135,84,27,0,0,0,1
135,76,130,1,0,1,1
135,54,13,0,1,0,0
135,89,46,0,0,0,1
135,35,17,0,0,0,0
135,64,112,0,0,1,1
135,81,5,0,1,0,0
135,8,56,0,0,1,1
135,120,149,0,0,1,0
135,63,126,1,0,1,0
135,14,29,1,1,1,0
135,135,145,0,0,1,0
135,6,59,0,0,1,0
135,127,137,0,0,1,1
135,117,106,0,0,0,1
135,38,105,0,0,1,0
135,148,79,1,0,0,1
135,80,73,0,1,0,0
135,108,136,0,1,1,0
135,150,36,0,1,0,0
135,24,121,1,0,1,1
135,107,123,0,0,1,1
135,131,66,0,0,0,0
135,16,83,1,0,1,1
135,82,4,0,1,0,0
135,70,115,1,0,1,0
135,141,91,0,1,0,0
135,23,96,0,0,1,1
136,18,144,1,0,1,1
136,1,124,1,0,1,1
136,58,15,0,0,0,0
136,43,95,0,0,1,1
136,40,86,1,0,1,1
136,68,57,0,0,0,0
136,113,47,0,0,0,1
136,142,75,0,0,0,0
136,101,69,0,0,0,0
136,32,147,0,0,1,1
136,28,85,0,0,1,1
136,22,99,0,0,1,0
136,53,134,0,0,1,1
136,48,21,0,0,0,1
136,34,65,0,0,1,1
136,9,62,1,0,1,1
136,51,25,0,0,0,1
136,71,10,0,0,0,1
136,94,37,0,0,0,1
136,11,93,0,0,1,0
136,138,74,0,0,0,1
136,122,102,0,0,0,1
136,92,116,0,0,1,0
136,39,111,0,0,1,0
136,90,20,0,0,0,1
136,44,77,1,0,1,1
136,98,49,0,0,0,0
136,2,114,1,0,1,1
136,125,104,0,0,0,1
136,100,87,0,1,0,0
136,12,88,1,0,1,1
136,132,41,0,0,0,0
136,97,146,0,0,1,1
136,55,26,0,1,0,0
136,119,128,0,0,1,1
136,3,103,1,0,1,1
136,52,45,0,0,0,0
