heuristic,participant,game,prediction,truth,correct
consensus,64,121,1,1,1
consensus,64,122,1,1,1
consensus,64,123,1,1,1
consensus,64,124,1,1,1
consensus,64,125,0,0,1
consensus,64,126,1,0,0
consensus,64,127,1,0,0
consensus,64,128,1,1,1
consensus,64,129,1,0,0
consensus,64,130,1,0,0
consensus,64,131,0,1,0
consensus,64,132,1,1,1
consensus,65,120,1,0,0
consensus,65,121,1,1,1
consensus,65,122,1,1,1
consensus,65,124,1,1,1
consensus,65,125,0,0,1
consensus,65,126,1,0,0
consensus,65,127,1,0,0
consensus,65,128,0,1,0
consensus,65,129,1,0,0
consensus,65,130,1,0,0
consensus,65,131,1,1,1
consensus,65,132,0,1,0
consensus,66,120,1,0,0
consensus,66,121,0,1,0
consensus,66,122,1,1,1
consensus,66,124,1,1,1
consensus,66,125,1,0,0
consensus,66,126,1,0,0
consensus,66,127,1,0,0
consensus,66,128,0,1,0
consensus,66,129,1,0,0
consensus,66,130,1,0,0
consensus,66,131,0,1,0
consensus,66,132,0,1,0
consensus,67,120,0,0,1
consensus,67,121,1,1,1
consensus,67,122,1,1,1
consensus,67,123,1,1,1
consensus,67,124,1,1,1
consensus,67,125,0,0,1
consensus,67,126,1,0,0
consensus,67,127,1,0,0
consensus,67,128,1,1,1
consensus,67,129,1,0,0
consensus,67,130,1,0,0
consensus,67,131,1,1,1
consensus,67,132,0,1,0
consensus,68,120,1,0,0
consensus,68,121,1,1,1
consensus,68,122,1,1,1
consensus,68,123,1,1,1
consensus,68,124,1,1,1
consensus,68,125,1,0,0
consensus,68,126,1,0,0
consensus,68,127,1,0,0
consensus,68,128,0,1,0
consensus,68,129,1,0,0
consensus,68,130,0,0,1
consensus,68,131,1,1,1
consensus,68,132,1,1,1
consensus,69,120,0,0,1
consensus,69,121,0,1,0
consensus,69,122,1,1,1
consensus,69,123,1,1,1
consensus,69,124,1,1,1
consensus,69,125,1,0,0
consensus,69,126,1,0,0
consensus,69,127,1,0,0
consensus,69,128,1,1,1
consensus,69,129,1,0,0
consensus,69,130,0,0,1
consensus,69,131,0,1,0
consensus,69,132,0,1,0
consensus,70,120,0,0,1
consensus,70,121,1,1,1
consensus,70,122,1,1,1
consensus,70,123,1,1,1
consensus,70,124,1,1,1
consensus,70,125,0,0,1
consensus,70,126,0,0,1
consensus,70,127,1,0,0
consensus,70,128,0,1,0
consensus,70,129,1,0,0
consensus,70,130,1,0,0
consensus,70,131,0,1,0
consensus,70,132,0,1,0
consensus,71,120,1,0,0
consensus,71,121,1,1,1
consensus,71,122,1,1,1
consensus,71,124,1,1,1
consensus,71,125,1,0,0
consensus,71,126,1,0,0
consensus,71,127,1,0,0
consensus,71,128,1,1,1
consensus,71,129,1,0,0
consensus,71,130,0,0,1
consensus,71,131,1,1,1
consensus,71,132,1,1,1
consensus,1,133,1,1,1
consensus,1,134,1,1,1
consensus,1,135,1,0,0
consensus,1,136,1,1,1
consensus,1,137,1,1,1
consensus,1,138,1,1,1
consensus,1,139,0,0,1
consensus,1,140,0,1,0
consensus,1,141,0,1,0
consensus,1,142,1,1,1
consensus,1,143,0,0,1
consensus,1,144,1,0,0
consensus,1,145,1,1,1
consensus,1,146,1,1,1
consensus,2,133,1,1,1
consensus,2,134,1,1,1
consensus,2,135,1,0,0
consensus,2,136,1,1,1
consensus,2,137,1,1,1
consensus,2,138,1,1,1
consensus,2,139,0,0,1
consensus,2,140,1,1,1
consensus,2,141,0,1,0
consensus,2,142,1,1,1
consensus,2,143,1,0,0
consensus,2,144,1,0,0
consensus,2,145,0,1,0
consensus,2,146,1,1,1
consensus,3,133,1,1,1
consensus,3,134,1,1,1
consensus,3,135,0,0,1
consensus,3,136,1,1,1
consensus,3,137,1,1,1
consensus,3,138,1,1,1
consensus,3,139,1,0,0
consensus,3,140,0,1,0
consensus,3,141,1,1,1
consensus,3,142,1,1,1
consensus,3,143,1,0,0
consensus,3,144,1,0,0
consensus,3,145,1,1,1
consensus,3,146,1,1,1
consensus,4,133,1,1,1
consensus,4,134,1,1,1
consensus,4,135,0,0,1
consensus,4,136,1,1,1
consensus,4,137,1,1,1
consensus,4,138,0,1,0
consensus,4,139,1,0,0
consensus,4,140,0,1,0
consensus,4,141,0,1,0
consensus,4,142,1,1,1
consensus,4,143,1,0,0
consensus,4,144,0,0,1
consensus,4,145,1,1,1
consensus,4,146,1,1,1
consensus,5,133,0,1,0
consensus,5,134,1,1,1
consensus,5,135,1,0,0
consensus,5,136,1,1,1
consensus,5,137,1,1,1
consensus,5,138,1,1,1
consensus,5,139,1,0,0
consensus,5,140,1,1,1
consensus,5,141,0,1,0
consensus,5,142,1,1,1
consensus,5,143,0,0,1
consensus,5,144,1,0,0
consensus,5,145,1,1,1
consensus,5,146,1,1,1
consensus,6,133,1,1,1
consensus,6,134,1,1,1
consensus,6,135,1,0,0
consensus,6,136,1,1,1
consensus,6,137,1,1,1
consensus,6,138,1,1,1
consensus,6,139,1,0,0
consensus,6,140,1,1,1
consensus,6,141,1,1,1
consensus,6,142,1,1,1
consensus,6,143,0,0,1
consensus,6,144,1,0,0
consensus,6,145,1,1,1
consensus,6,146,1,1,1
consensus,7,133,1,1,1
consensus,7,134,1,1,1
consensus,7,135,1,0,0
consensus,7,136,1,1,1
consensus,7,137,1,1,1
consensus,7,138,1,1,1
consensus,7,139,1,0,0
consensus,7,140,1,1,1
consensus,7,141,0,1,0
consensus,7,142,1,1,1
consensus,7,143,0,0,1
consensus,7,144,0,0,1
consensus,7,145,1,1,1
consensus,7,146,1,1,1
consensus,8,133,1,1,1
consensus,8,134,1,1,1
consensus,8,135,1,0,0
consensus,8,136,1,1,1
consensus,8,137,1,1,1
consensus,8,138,0,1,0
consensus,8,139,0,0,1
consensus,8,140,1,1,1
consensus,8,141,0,1,0
consensus,8,142,1,1,1
consensus,8,143,0,0,1
consensus,8,144,0,0,1
consensus,8,145,1,1,1
consensus,8,146,1,1,1
consensus,9,133,1,1,1
consensus,9,134,1,1,1
consensus,9,135,1,0,0
consensus,9,136,1,1,1
consensus,9,137,1,1,1
consensus,9,138,1,1,1
consensus,9,139,1,0,0
consensus,9,140,1,1,1
consensus,9,141,1,1,1
consensus,9,142,1,1,1
consensus,9,143,1,0,0
consensus,9,144,1,0,0
consensus,9,145,1,1,1
consensus,9,146,1,1,1
consensus,10,133,1,1,1
consensus,10,134,0,1,0
consensus,10,135,1,0,0
consensus,10,136,1,1,1
consensus,10,137,1,1,1
consensus,10,138,1,1,1
consensus,10,139,1,0,0
consensus,10,140,1,1,1
consensus,10,141,1,1,1
consensus,10,142,1,1,1
consensus,10,143,1,0,0
consensus,10,144,0,0,1
consensus,10,145,1,1,1
consensus,10,146,1,1,1
consensus,11,133,0,1,0
consensus,11,134,0,1,0
consensus,11,135,1,0,0
consensus,11,136,1,1,1
consensus,11,137,1,1,1
consensus,11,138,0,1,0
consensus,11,139,1,0,0
consensus,11,140,0,1,0
consensus,11,141,0,1,0
consensus,11,142,1,1,1
consensus,11,143,1,0,0
consensus,11,144,0,0,1
consensus,11,145,1,1,1
consensus,11,146,1,1,1
consensus,12,133,1,1,1
consensus,12,134,0,1,0
consensus,12,135,1,0,0
consensus,12,136,1,1,1
consensus,12,137,1,1,1
consensus,12,138,1,1,1
consensus,12,139,1,0,0
consensus,12,140,1,1,1
consensus,12,141,0,1,0
consensus,12,142,1,1,1
consensus,12,143,1,0,0
consensus,12,144,1,0,0
consensus,12,145,1,1,1
consensus,12,146,1,1,1
consensus,13,133,0,1,0
consensus,13,134,0,1,0
consensus,13,135,1,0,0
consensus,13,136,1,1,1
consensus,13,137,1,1,1
consensus,13,138,1,1,1
consensus,13,139,1,0,0
consensus,13,140,1,1,1
consensus,13,141,1,1,1
consensus,13,142,1,1,1
consensus,13,143,0,0,1
consensus,13,144,1,0,0
consensus,13,145,1,1,1
consensus,13,146,1,1,1
consensus,14,133,1,1,1
consensus,14,134,0,1,0
consensus,14,135,1,0,0
consensus,14,136,1,1,1
consensus,14,137,1,1,1
consensus,14,138,1,1,1
consensus,14,139,1,0,0
consensus,14,140,1,1,1
consensus,14,141,1,1,1
consensus,14,142,1,1,1
consensus,14,143,1,0,0
consensus,14,144,0,0,1
consensus,14,145,1,1,1
consensus,14,146,1,1,1
consensus,15,133,1,1,1
consensus,15,134,1,1,1
consensus,15,135,1,0,0
consensus,15,136,1,1,1
consensus,15,137,1,1,1
consensus,15,138,0,1,0
consensus,15,139,1,0,0
consensus,15,140,1,1,1
consensus,15,141,1,1,1
consensus,15,142,1,1,1
consensus,15,143,0,0,1
consensus,15,144,1,0,0
consensus,15,145,1,1,1
consensus,15,146,1,1,1
consensus,16,133,1,1,1
consensus,16,134,0,1,0
consensus,16,135,1,0,0
consensus,16,136,1,1,1
consensus,16,137,1,1,1
consensus,16,138,1,1,1
consensus,16,139,1,0,0
consensus,16,140,1,1,1
consensus,16,141,0,1,0
consensus,16,142,1,1,1
consensus,16,143,1,0,0
consensus,16,144,0,0,1
consensus,16,145,1,1,1
consensus,16,146,1,1,1
consensus,17,133,0,1,0
consensus,17,134,0,1,0
consensus,17,135,1,0,0
consensus,17,136,1,1,1
consensus,17,137,1,1,1
consensus,17,138,1,1,1
consensus,17,139,1,0,0
consensus,17,140,1,1,1
consensus,17,141,0,1,0
consensus,17,142,1,1,1
consensus,17,143,0,0,1
consensus,17,144,1,0,0
consensus,17,145,1,1,1
consensus,17,146,1,1,1
consensus,18,133,1,1,1
consensus,18,134,1,1,1
consensus,18,135,0,0,1
consensus,18,136,1,1,1
consensus,18,137,1,1,1
consensus,18,138,1,1,1
consensus,18,139,1,0,0
consensus,18,140,1,1,1
consensus,18,141,0,1,0
consensus,18,142,1,1,1
consensus,18,143,0,0,1
consensus,18,144,0,0,1
consensus,18,145,1,1,1
consensus,18,146,1,1,1
consensus,19,133,1,1,1
consensus,19,134,0,1,0
consensus,19,135,1,0,0
consensus,19,136,1,1,1
consensus,19,137,1,1,1
consensus,19,138,1,1,1
consensus,19,139,1,0,0
consensus,19,140,1,1,1
consensus,19,141,1,1,1
consensus,19,142,1,1,1
consensus,19,143,0,0,1
consensus,19,144,1,0,0
consensus,19,145,1,1,1
consensus,19,146,1,1,1
consensus,20,133,1,1,1
consensus,20,134,1,1,1
consensus,20,135,1,0,0
consensus,20,136,1,1,1
consensus,20,137,1,1,1
consensus,20,138,1,1,1
consensus,20,139,1,0,0
consensus,20,140,1,1,1
consensus,20,141,1,1,1
consensus,20,142,1,1,1
consensus,20,143,1,0,0
consensus,20,144,1,0,0
consensus,20,145,1,1,1
consensus,20,146,1,1,1
consensus,21,133,0,1,0
consensus,21,134,1,1,1
consensus,21,135,1,0,0
consensus,21,136,1,1,1
consensus,21,137,1,1,1
consensus,21,138,1,1,1
consensus,21,139,1,0,0
consensus,21,140,1,1,1
consensus,21,141,1,1,1
consensus,21,142,1,1,1
consensus,21,143,0,0,1
consensus,21,144,0,0,1
consensus,21,145,1,1,1
consensus,21,146,1,1,1
consensus,22,133,1,1,1
consensus,22,134,0,1,0
consensus,22,135,0,0,1
consensus,22,136,1,1,1
consensus,22,137,1,1,1
consensus,22,138,0,1,0
consensus,22,139,1,0,0
consensus,22,140,0,1,0
consensus,22,141,0,1,0
consensus,22,142,1,1,1
consensus,22,143,1,0,0
consensus,22,144,1,0,0
consensus,22,145,1,1,1
consensus,22,146,0,1,0
consensus,23,133,1,1,1
consensus,23,134,0,1,0
consensus,23,135,1,0,0
consensus,23,136,1,1,1
consensus,23,137,1,1,1
consensus,23,138,1,1,1
consensus,23,139,1,0,0
consensus,23,140,1,1,1
consensus,23,141,1,1,1
consensus,23,142,1,1,1
consensus,23,143,1,0,0
consensus,23,144,1,0,0
consensus,23,145,1,1,1
consensus,23,146,1,1,1
consensus,24,133,1,1,1
consensus,24,134,1,1,1
consensus,24,135,1,0,0
consensus,24,136,1,1,1
consensus,24,137,1,1,1
consensus,24,138,1,1,1
consensus,24,139,1,0,0
consensus,24,140,1,1,1
consensus,24,141,1,1,1
consensus,24,142,1,1,1
consensus,24,143,0,0,1
consensus,24,144,1,0,0
consensus,24,145,1,1,1
consensus,24,146,1,1,1
consensus,25,133,1,1,1
consensus,25,134,1,1,1
consensus,25,135,1,0,0
consensus,25,136,1,1,1
consensus,25,137,1,1,1
consensus,25,138,0,1,0
consensus,25,139,1,0,0
consensus,25,140,1,1,1
consensus,25,141,0,1,0
consensus,25,142,1,1,1
consensus,25,143,1,0,0
consensus,25,144,1,0,0
consensus,25,145,1,1,1
consensus,25,146,1,1,1
consensus,26,133,1,1,1
consensus,26,134,1,1,1
consensus,26,135,1,0,0
consensus,26,136,1,1,1
consensus,26,137,1,1,1
consensus,26,138,1,1,1
consensus,26,139,1,0,0
consensus,26,140,0,1,0
consensus,26,141,1,1,1
consensus,26,142,1,1,1
consensus,26,143,1,0,0
consensus,26,144,1,0,0
consensus,26,145,1,1,1
consensus,26,146,1,1,1
consensus,27,133,1,1,1
consensus,27,134,1,1,1
consensus,27,135,1,0,0
consensus,27,136,1,1,1
consensus,27,137,1,1,1
consensus,27,138,1,1,1
consensus,27,139,1,0,0
consensus,27,140,1,1,1
consensus,27,141,0,1,0
consensus,27,142,1,1,1
consensus,27,143,1,0,0
consensus,27,144,1,0,0
consensus,27,145,1,1,1
consensus,27,146,1,1,1
consensus,28,133,1,1,1
consensus,28,134,1,1,1
consensus,28,135,1,0,0
consensus,28,136,1,1,1
consensus,28,137,1,1,1
consensus,28,138,1,1,1
consensus,28,139,1,0,0
consensus,28,140,1,1,1
consensus,28,141,0,1,0
consensus,28,142,1,1,1
consensus,28,143,0,0,1
consensus,28,144,0,0,1
consensus,28,145,1,1,1
consensus,28,146,1,1,1
consensus,29,133,1,1,1
consensus,29,134,0,1,0
consensus,29,135,1,0,0
consensus,29,136,1,1,1
consensus,29,137,1,1,1
consensus,29,138,0,1,0
consensus,29,139,1,0,0
consensus,29,140,0,1,0
consensus,29,141,0,1,0
consensus,29,142,1,1,1
consensus,29,143,1,0,0
consensus,29,144,1,0,0
consensus,29,145,0,1,0
consensus,29,146,1,1,1
consensus,30,133,1,1,1
consensus,30,134,0,1,0
consensus,30,135,1,0,0
consensus,30,136,1,1,1
consensus,30,137,1,1,1
consensus,30,138,1,1,1
consensus,30,139,0,0,1
consensus,30,140,1,1,1
consensus,30,141,1,1,1
consensus,30,142,1,1,1
consensus,30,143,0,0,1
consensus,30,144,0,0,1
consensus,30,145,0,1,0
consensus,30,146,1,1,1
consensus,31,133,1,1,1
consensus,31,134,1,1,1
consensus,31,135,1,0,0
consensus,31,136,1,1,1
consensus,31,137,1,1,1
consensus,31,138,1,1,1
consensus,31,139,1,0,0
consensus,31,140,1,1,1
consensus,31,141,1,1,1
consensus,31,142,1,1,1
consensus,31,143,1,0,0
consensus,31,144,0,0,1
consensus,31,145,1,1,1
consensus,31,146,1,1,1
consensus,32,133,1,1,1
consensus,32,134,1,1,1
consensus,32,135,1,0,0
consensus,32,136,1,1,1
consensus,32,137,1,1,1
consensus,32,138,0,1,0
consensus,32,139,1,0,0
consensus,32,140,1,1,1
consensus,32,141,0,1,0
consensus,32,142,1,1,1
consensus,32,143,1,0,0
consensus,32,144,1,0,0
consensus,32,145,1,1,1
consensus,32,146,1,1,1
consensus,33,133,1,1,1
consensus,33,134,1,1,1
consensus,33,135,1,0,0
consensus,33,136,1,1,1
consensus,33,137,1,1,1
consensus,33,138,1,1,1
consensus,33,139,1,0,0
consensus,33,140,1,1,1
consensus,33,141,0,1,0
consensus,33,142,1,1,1
consensus,33,143,0,0,1
consensus,33,144,0,0,1
consensus,33,145,1,1,1
consensus,33,146,1,1,1
consensus,34,133,1,1,1
consensus,34,134,1,1,1
consensus,34,135,1,0,0
consensus,34,136,1,1,1
consensus,34,137,1,1,1
consensus,34,138,1,1,1
consensus,34,139,1,0,0
consensus,34,140,1,1,1
consensus,34,141,1,1,1
consensus,34,142,1,1,1
consensus,34,143,1,0,0
consensus,34,144,0,0,1
consensus,34,145,1,1,1
consensus,34,146,1,1,1
consensus,35,133,1,1,1
consensus,35,134,1,1,1
consensus,35,135,1,0,0
consensus,35,136,1,1,1
consensus,35,137,1,1,1
consensus,35,138,1,1,1
consensus,35,139,0,0,1
consensus,35,140,1,1,1
consensus,35,141,0,1,0
consensus,35,142,1,1,1
consensus,35,143,1,0,0
consensus,35,144,0,0,1
consensus,35,145,0,1,0
consensus,35,146,1,1,1
consensus,36,133,1,1,1
consensus,36,134,1,1,1
consensus,36,135,1,0,0
consensus,36,136,1,1,1
consensus,36,137,1,1,1
consensus,36,138,1,1,1
consensus,36,139,0,0,1
consensus,36,140,1,1,1
consensus,36,141,1,1,1
consensus,36,142,1,1,1
consensus,36,143,0,0,1
consensus,36,144,0,0,1
consensus,36,145,1,1,1
consensus,36,146,1,1,1
consensus,37,133,1,1,1
consensus,37,134,1,1,1
consensus,37,135,1,0,0
consensus,37,136,1,1,1
consensus,37,137,1,1,1
consensus,37,138,1,1,1
consensus,37,139,0,0,1
consensus,37,140,1,1,1
consensus,37,141,0,1,0
consensus,37,142,1,1,1
consensus,37,143,0,0,1
consensus,37,144,1,0,0
consensus,37,145,1,1,1
consensus,37,146,1,1,1
consensus,38,133,1,1,1
consensus,38,134,1,1,1
consensus,38,135,1,0,0
consensus,38,136,1,1,1
consensus,38,137,1,1,1
consensus,38,138,1,1,1
consensus,38,139,1,0,0
consensus,38,140,1,1,1
consensus,38,141,1,1,1
consensus,38,142,1,1,1
consensus,38,143,1,0,0
consensus,38,144,0,0,1
consensus,38,145,1,1,1
consensus,38,146,1,1,1
consensus,39,133,1,1,1
consensus,39,134,1,1,1
consensus,39,135,1,0,0
consensus,39,136,1,1,1
consensus,39,137,1,1,1
consensus,39,138,1,1,1
consensus,39,139,0,0,1
consensus,39,140,1,1,1
consensus,39,141,1,1,1
consensus,39,142,1,1,1
consensus,39,143,0,0,1
consensus,39,144,0,0,1
consensus,39,145,1,1,1
consensus,39,146,1,1,1
consensus,40,133,1,1,1
consensus,40,134,1,1,1
consensus,40,135,1,0,0
consensus,40,136,1,1,1
consensus,40,137,1,1,1
consensus,40,138,1,1,1
consensus,40,139,1,0,0
consensus,40,140,1,1,1
consensus,40,141,0,1,0
consensus,40,142,1,1,1
consensus,40,143,1,0,0
consensus,40,144,0,0,1
consensus,40,145,1,1,1
consensus,40,146,1,1,1
consensus,41,133,1,1,1
consensus,41,134,1,1,1
consensus,41,135,1,0,0
consensus,41,136,1,1,1
consensus,41,137,1,1,1
consensus,41,138,1,1,1
consensus,41,139,1,0,0
consensus,41,140,1,1,1
consensus,41,141,1,1,1
consensus,41,142,1,1,1
consensus,41,143,1,0,0
consensus,41,144,0,0,1
consensus,41,145,1,1,1
consensus,41,146,1,1,1
consensus,42,133,1,1,1
consensus,42,134,0,1,0
consensus,42,135,1,0,0
consensus,42,136,1,1,1
consensus,42,137,1,1,1
consensus,42,138,1,1,1
consensus,42,139,1,0,0
consensus,42,140,1,1,1
consensus,42,141,0,1,0
consensus,42,142,1,1,1
consensus,42,143,0,0,1
consensus,42,144,0,0,1
consensus,42,145,1,1,1
consensus,42,146,0,1,0
consensus,43,133,1,1,1
consensus,43,134,1,1,1
consensus,43,135,1,0,0
consensus,43,136,1,1,1
consensus,43,137,1,1,1
consensus,43,138,1,1,1
consensus,43,139,1,0,0
consensus,43,140,1,1,1
consensus,43,141,1,1,1
consensus,43,142,1,1,1
consensus,43,143,1,0,0
consensus,43,144,1,0,0
consensus,43,145,0,1,0
consensus,43,146,1,1,1
consensus,44,133,1,1,1
consensus,44,134,1,1,1
consensus,44,135,1,0,0
consensus,44,136,1,1,1
consensus,44,137,1,1,1
consensus,44,138,1,1,1
consensus,44,139,1,0,0
consensus,44,140,1,1,1
consensus,44,141,0,1,0
consensus,44,142,1,1,1
consensus,44,143,1,0,0
consensus,44,144,0,0,1
consensus,44,145,1,1,1
consensus,44,146,1,1,1
consensus,45,133,1,1,1
consensus,45,134,1,1,1
consensus,45,135,1,0,0
consensus,45,136,1,1,1
consensus,45,137,1,1,1
consensus,45,138,1,1,1
consensus,45,139,1,0,0
consensus,45,140,1,1,1
consensus,45,141,1,1,1
consensus,45,142,1,1,1
consensus,45,143,1,0,0
consensus,45,144,0,0,1
consensus,45,145,1,1,1
consensus,45,146,1,1,1
consensus,46,133,1,1,1
consensus,46,134,1,1,1
consensus,46,135,1,0,0
consensus,46,136,1,1,1
consensus,46,137,1,1,1
consensus,46,138,1,1,1
consensus,46,139,1,0,0
consensus,46,140,1,1,1
consensus,46,141,0,1,0
consensus,46,142,1,1,1
consensus,46,143,0,0,1
consensus,46,144,0,0,1
consensus,46,145,1,1,1
consensus,46,146,1,1,1
consensus,47,133,1,1,1
consensus,47,134,0,1,0
consensus,47,135,1,0,0
consensus,47,136,1,1,1
consensus,47,137,1,1,1
consensus,47,138,0,1,0
consensus,47,139,1,0,0
consensus,47,140,1,1,1
consensus,47,141,0,1,0
consensus,47,142,1,1,1
consensus,47,143,1,0,0
consensus,47,144,1,0,0
consensus,47,145,1,1,1
consensus,47,146,1,1,1
consensus,48,133,1,1,1
consensus,48,134,1,1,1
consensus,48,135,1,0,0
consensus,48,136,1,1,1
consensus,48,137,1,1,1
consensus,48,138,1,1,1
consensus,48,139,0,0,1
consensus,48,140,1,1,1
consensus,48,141,0,1,0
consensus,48,142,1,1,1
consensus,48,143,1,0,0
consensus,48,144,0,0,1
consensus,48,145,1,1,1
consensus,48,146,1,1,1
consensus,49,133,1,1,1
consensus,49,134,1,1,1
consensus,49,135,1,0,0
consensus,49,136,1,1,1
consensus,49,137,1,1,1
consensus,49,138,1,1,1
consensus,49,139,1,0,0
consensus,49,140,1,1,1
consensus,49,141,1,1,1
consensus,49,142,1,1,1
consensus,49,143,1,0,0
consensus,49,144,1,0,0
consensus,49,145,1,1,1
consensus,49,146,1,1,1
consensus,50,133,1,1,1
consensus,50,134,1,1,1
consensus,50,135,0,0,1
consensus,50,136,1,1,1
consensus,50,137,1,1,1
consensus,50,138,1,1,1
consensus,50,139,0,0,1
consensus,50,140,1,1,1
consensus,50,141,1,1,1
consensus,50,142,1,1,1
consensus,50,143,0,0,1
consensus,50,144,1,0,0
consensus,50,145,1,1,1
consensus,50,146,1,1,1
consensus,51,133,1,1,1
consensus,51,134,1,1,1
consensus,51,135,1,0,0
consensus,51,136,1,1,1
consensus,51,137,1,1,1
consensus,51,138,1,1,1
consensus,51,139,1,0,0
consensus,51,140,1,1,1
consensus,51,141,1,1,1
consensus,51,142,1,1,1
consensus,51,143,1,0,0
consensus,51,144,0,0,1
consensus,51,145,1,1,1
consensus,51,146,1,1,1
consensus,52,133,1,1,1
consensus,52,134,1,1,1
consensus,52,135,1,0,0
consensus,52,136,1,1,1
consensus,52,137,1,1,1
consensus,52,138,1,1,1
consensus,52,139,1,0,0
consensus,52,140,0,1,0
consensus,52,141,1,1,1
consensus,52,142,1,1,1
consensus,52,143,1,0,0
consensus,52,144,1,0,0
consensus,52,145,1,1,1
consensus,52,146,1,1,1
consensus,53,133,1,1,1
consensus,53,134,0,1,0
consensus,53,135,1,0,0
consensus,53,136,1,1,1
consensus,53,137,1,1,1
consensus,53,138,1,1,1
consensus,53,139,1,0,0
consensus,53,140,1,1,1
consensus,53,141,1,1,1
consensus,53,142,1,1,1
consensus,53,143,0,0,1
consensus,53,144,0,0,1
consensus,53,145,1,1,1
consensus,53,146,1,1,1
consensus,54,133,1,1,1
consensus,54,134,1,1,1
consensus,54,135,0,0,1
consensus,54,136,1,1,1
consensus,54,137,1,1,1
consensus,54,138,1,1,1
consensus,54,139,1,0,0
consensus,54,140,1,1,1
consensus,54,141,1,1,1
consensus,54,142,1,1,1
consensus,54,143,1,0,0
consensus,54,144,0,0,1
consensus,54,145,1,1,1
consensus,54,146,1,1,1
consensus,55,133,1,1,1
consensus,55,134,0,1,0
consensus,55,135,1,0,0
consensus,55,136,1,1,1
consensus,55,137,1,1,1
consensus,55,138,1,1,1
consensus,55,139,1,0,0
consensus,55,140,1,1,1
consensus,55,141,1,1,1
consensus,55,142,1,1,1
consensus,55,143,1,0,0
consensus,55,144,1,0,0
consensus,55,145,1,1,1
consensus,55,146,1,1,1
consensus,56,133,1,1,1
consensus,56,134,1,1,1
consensus,56,135,1,0,0
consensus,56,136,1,1,1
consensus,56,137,1,1,1
consensus,56,138,1,1,1
consensus,56,139,1,0,0
consensus,56,140,1,1,1
consensus,56,141,0,1,0
consensus,56,142,1,1,1
consensus,56,143,1,0,0
consensus,56,144,1,0,0
consensus,56,145,1,1,1
consensus,56,146,1,1,1
consensus,57,133,1,1,1
consensus,57,134,1,1,1
consensus,57,135,1,0,0
consensus,57,136,1,1,1
consensus,57,137,1,1,1
consensus,57,138,1,1,1
consensus,57,139,1,0,0
consensus,57,140,1,1,1
consensus,57,141,0,1,0
consensus,57,142,1,1,1
consensus,57,143,1,0,0
consensus,57,144,1,0,0
consensus,57,145,1,1,1
consensus,57,146,1,1,1
consensus,58,133,1,1,1
consensus,58,134,1,1,1
consensus,58,135,1,0,0
consensus,58,136,1,1,1
consensus,58,137,1,1,1
consensus,58,138,1,1,1
consensus,58,139,1,0,0
consensus,58,140,1,1,1
consensus,58,141,0,1,0
consensus,58,142,1,1,1
consensus,58,143,0,0,1
consensus,58,144,1,0,0
consensus,58,145,1,1,1
consensus,58,146,1,1,1
consensus,59,133,1,1,1
consensus,59,134,1,1,1
consensus,59,135,1,0,0
consensus,59,136,1,1,1
consensus,59,137,1,1,1
consensus,59,138,1,1,1
consensus,59,139,1,0,0
consensus,59,140,1,1,1
consensus,59,141,0,1,0
consensus,59,142,1,1,1
consensus,59,143,1,0,0
consensus,59,144,0,0,1
consensus,59,145,1,1,1
consensus,59,146,1,1,1
consensus,60,133,1,1,1
consensus,60,134,1,1,1
consensus,60,135,1,0,0
consensus,60,136,1,1,1
consensus,60,137,1,1,1
consensus,60,138,1,1,1
consensus,60,139,1,0,0
consensus,60,140,1,1,1
consensus,60,141,1,1,1
consensus,60,142,1,1,1
consensus,60,143,1,0,0
consensus,60,144,1,0,0
consensus,60,145,1,1,1
consensus,60,146,1,1,1
consensus,61,133,1,1,1
consensus,61,134,1,1,1
consensus,61,135,1,0,0
consensus,61,136,1,1,1
consensus,61,137,1,1,1
consensus,61,138,1,1,1
consensus,61,139,1,0,0
consensus,61,140,1,1,1
consensus,61,141,1,1,1
consensus,61,142,1,1,1
consensus,61,143,1,0,0
consensus,61,144,0,0,1
consensus,61,145,1,1,1
consensus,61,146,1,1,1
consensus,62,133,1,1,1
consensus,62,134,0,1,0
consensus,62,135,1,0,0
consensus,62,136,1,1,1
consensus,62,137,1,1,1
consensus,62,138,1,1,1
consensus,62,139,1,0,0
consensus,62,140,1,1,1
consensus,62,141,0,1,0
consensus,62,142,1,1,1
consensus,62,143,1,0,0
consensus,62,144,0,0,1
consensus,62,145,1,1,1
consensus,62,146,0,1,0
consensus,63,133,1,1,1
consensus,63,134,1,1,1
consensus,63,135,1,0,0
consensus,63,136,1,1,1
consensus,63,137,1,1,1
consensus,63,138,1,1,1
consensus,63,139,1,0,0
consensus,63,140,1,1,1
consensus,63,141,0,1,0
consensus,63,142,1,1,1
consensus,63,143,1,0,0
consensus,63,144,0,0,1
consensus,63,145,1,1,1
consensus,63,146,1,1,1
consensus,64,133,1,1,1
consensus,64,134,1,1,1
consensus,64,135,1,0,0
consensus,64,136,1,1,1
consensus,64,137,1,1,1
consensus,64,138,1,1,1
consensus,64,139,1,0,0
consensus,64,140,1,1,1
consensus,64,141,1,1,1
consensus,64,142,1,1,1
consensus,64,143,1,0,0
consensus,64,144,1,0,0
consensus,64,145,1,1,1
consensus,64,146,1,1,1
consensus,65,133,1,1,1
consensus,65,134,1,1,1
