participant,condition,adviceThresholdPercent,presentationPosition,trial,advice,truth,pLeft,pRight,decision,confidence,accuracy,rt
18,2,60,1,16,-1,0,0.66186,0.65305,0,4,1,1.664063
18,2,60,1,17,-1,0,0.84999,0.77509,0,4,1,1.441406
18,2,60,1,18,1,1,0.39334,0.87729,1,4,1,1.183594
18,2,60,1,19,-1,0,0.74164,0.65902,0,4,1,1.59375
18,2,60,1,20,0,0,0.50574,0.19995,1,1,0,1.542969
18,2,60,1,21,1,0,0.33914,0.27881,1,4,0,1.253906
18,2,60,1,22,1,0,0.26651,0.13873,1,4,0,1.28125
18,2,60,1,23,1,0,0.25528,0.24615,1,4,0,1.03125
18,2,60,1,24,0,1,0.46191,0.52123,0,2,0,2.25
18,2,60,1,25,0,1,0.4631,0.66492,0,1,0,3.023438
18,2,60,1,26,0,1,0.46698,0.51036,1,1,1,1.5
18,2,60,1,27,-1,0,0.95491,0.63812,0,4,1,1.300781
18,2,60,1,28,-1,1,0.78216,0.80223,0,4,0,1.5625
18,2,60,1,29,-1,0,0.88579,0.83083,0,4,1,1.125
18,2,60,1,30,-1,0,0.68665,0.27879,0,4,1,2.855469
18,2,60,1,31,1,1,0.16291,0.37061,1,4,1,1.320313
18,2,60,1,32,-1,1,0.72622,0.89092,0,4,0,1.152344
18,2,60,1,33,1,1,0.092747,0.31295,1,4,1,0.6523438
18,2,60,1,34,1,1,0.092795,0.3299,1,3,1,0.9804688
18,2,60,1,35,0,0,0.403,0.17191,0,1,1,1.441406
18,2,60,1,36,1,1,0.14794,0.3159,1,3,1,1.210938
18,2,60,1,37,1,1,0.39482,0.67511,1,4,1,1.089844
18,2,60,1,38,-1,0,0.95122,0.45867,0,4,1,1.433594
18,2,60,1,39,1,1,0.099765,0.92131,1,4,1,1.023438
18,2,60,1,40,0,1,0.50094,0.90967,0,1,0,1.652344
18,2,60,1,41,0,1,0.48773,0.62538,1,1,1,1.671875
18,2,60,1,42,-1,0,0.72773,0.12217,0,4,1,1.25
18,2,60,1,43,-1,0,0.73525,0.031698,0,4,1,1.347656
18,2,60,1,44,-1,1,0.64573,0.89964,0,4,0,1.238281
18,2,60,1,45,1,1,0.18272,0.5933,1,4,1,1.191406
18,2,60,1,46,-1,0,0.7235,0.28413,0,4,1,0.7304688
18,2,60,1,47,-1,0,0.81978,0.57295,0,4,1,1.230469
18,2,60,1,48,-1,0,0.9266,0.753,1,1,0,0.5039063
18,2,60,1,49,1,1,0.30196,0.9853,1,4,1,1.050781
18,2,60,1,50,-1,0,0.94637,0.5713,0,4,1,1.292969
18,3,70,3,1,1,1,0.060837,0.90745,1,3,1,1.144531
18,3,70,3,2,1,1,0.1807,0.57074,1,3,1,1.023438
18,3,70,3,3,-1,0,0.97635,0.79651,0,3,1,1.03125
18,3,70,3,4,0,0,0.41464,0.30746,0,1,1,1.683594
18,3,70,3,5,-1,0,0.7531,0.25332,0,4,1,1.460938
18,3,70,3,6,0,0,0.58611,0.1102,1,1,0,1.332031
18,3,70,3,7,1,0,0.24413,0.0115,1,4,0,1.203125
18,3,70,3,8,-1,0,0.89801,0.12689,0,3,1,1.191406
18,3,70,3,9,0,1,0.39708,0.7951,0,1,0,3.386719
18,3,70,3,10,1,1,0.035349,0.21464,1,3,1,1.0625
18,3,70,3,11,0,1,0.44745,0.98455,0,1,0,1.382813
18,3,70,3,12,-1,0,0.81464,0.13437,0,4,1,1.160156
18,3,70,3,13,1,1,0.23729,0.79842,1,4,1,0.9023438
18,3,70,3,14,0,1,0.67093,0.77189,1,1,1,2.140625
18,3,70,3,15,0,0,0.65115,0.41864,1,1,0,1.292969
18,3,70,3,16,0,1,0.45222,0.6441,1,1,1,1.050781
18,3,70,3,17,-1,0,0.81269,0.23199,0,4,1,1.324219
18,3,70,3,18,1,1,0.043803,0.070713,1,4,1,1.074219
18,3,70,3,19,1,1,0.23422,0.28045,1,4,1,0.8632813
18,3,70,3,20,1,1,0.13528,0.18496,1,4,1,1.171875
18,3,70,3,21,1,1,0.21738,0.58815,1,4,1,1.074219
18,3,70,3,22,0,1,0.4163,0.5086,0,1,0,2.265625
18,3,70,3,23,0,1,0.33676,0.67336,1,1,1,1.1875
18,3,70,3,24,0,1,0.30232,0.77968,1,1,1,1.683594
18,3,70,3,25,-1,1,0.76104,0.82295,0,4,0,0.6601563
18,3,70,3,26,1,1,0.065267,0.51596,1,4,1,0.953125
18,3,70,3,27,1,1,0.069403,0.82653,1,4,1,1.203125
18,3,70,3,28,0,0,0.63336,0.26229,0,1,1,1.800781
18,3,70,3,29,-1,0,0.92472,0.86609,0,4,1,1.222656
18,3,70,3,30,1,1,0.086161,0.69463,1,4,1,0.9921875
18,3,70,3,31,0,1,0.51917,0.68538,1,1,1,2.132813
18,3,70,3,32,0,1,0.4493,0.79293,0,1,0,1.621094
18,3,70,3,33,0,1,0.40397,0.98548,0,1,0,2.421875
18,3,70,3,34,0,0,0.68121,0.60847,0,1,1,1.792969
18,3,70,3,35,-1,0,0.7902,0.22982,0,4,1,1.199219
18,3,70,3,36,-1,0,0.7369,0.69857,0,4,1,1.210938
18,3,70,3,37,0,0,0.30433,0.1658,1,1,0,1.230469
18,3,70,3,38,-1,0,0.76057,0.37351,0,4,1,1.042969
18,3,70,3,39,-1,0,0.84144,0.77564,0,4,1,1.308594
18,3,70,3,40,1,0,0.23055,0.050732,1,4,0,1.355469
18,3,70,3,41,-1,0,0.97848,0.32038,0,4,1,1.402344
18,3,70,3,42,1,1,0.067949,0.31666,1,4,1,1.03125
18,3,70,3,43,-1,1,0.78946,0.85432,0,4,0,1.160156
18,3,70,3,44,0,1,0.50752,0.69425,1,1,1,2.070313
18,3,70,3,45,0,1,0.64761,0.67704,0,1,0,1.960938
18,3,70,3,46,0,1,0.51984,0.96442,0,1,0,1.394531
18,3,70,3,47,-1,0,0.7086,0.055242,0,5,1,1.203125
18,3,70,3,48,0,0,0.66572,0.36238,0,1,1,1.945313
18,3,70,3,49,0,0,0.50328,0.47273,1,1,0,1.742188
18,3,70,3,50,1,1,0.27117,0.43269,1,5,1,0.6640625
18,4,80,2,1,1,1,0.082066,0.60493,1,4,1,1.242188
18,4,80,2,2,0,0,0.30296,0.11474,0,1,1,2.089844
18,4,80,2,3,0,1,0.34148,0.68679,1,1,1,1.753906
18,4,80,2,4,1,1,0.14934,0.20454,1,3,1,1.253906
18,4,80,2,5,-1,0,0.89805,0.22473,0,3,1,1.125
18,4,80,2,6,-1,0,0.99783,0.28232,0,4,1,1.171875
18,4,80,2,7,1,1,0.18563,0.64529,1,4,1,0.9804688
18,4,80,2,8,0,1,0.62378,0.89277,0,1,0,1.773438
18,4,80,2,9,0,0,0.49876,0.4788,0,1,1,2.164063
18,4,80,2,10,0,1,0.46655,0.64615,1,1,1,1.953125
18,4,80,2,11,0,0,0.77698,0.25728,1,1,0,1.925781
18,4,80,2,12,1,1,0.11328,0.86297,1,5,1,1.253906
18,4,80,2,13,-1,0,0.87409,0.47435,0,5,1,1.078125
18,4,80,2,14,0,1,0.39737,0.51672,1,1,1,2.09375
18,4,80,2,15,1,1,0.15512,0.74692,1,5,1,1.230469
18,4,80,2,16,1,1,0.04964,0.1398,1,5,1,1.0625
18,4,80,2,17,-1,0,0.96423,0.52877,0,5,1,2.082031
18,4,80,2,18,1,1,0.062372,0.10581,1,5,1,0.9296875
18,4,80,2,19,0,1,0.20383,0.40079,0,1,0,1.824219
18,4,80,2,20,1,1,0.060985,0.15791,1,5,1,1.011719
18,4,80,2,21,0,1,0.68566,0.78021,0,1,0,3.738281
18,4,80,2,22,0,0,0.75499,0.62527,1,1,0,1.769531
18,4,80,2,23,0,1,0.52111,0.81112,1,1,1,2.574219
18,4,80,2,24,0,0,0.55636,0.092531,0,1,1,1.582031
18,4,80,2,25,1,0,0.13259,0.039945,1,5,0,1.183594
18,4,80,2,26,0,0,0.28623,0.22214,0,1,1,1.960938
18,4,80,2,27,0,1,0.36933,0.43335,0,1,0,2.144531
18,4,80,2,28,1,1,0.070177,0.59769,1,5,1,1.230469
18,4,80,2,29,-1,0,0.93719,0.59096,0,5,1,1.0625
18,4,80,2,30,0,0,0.5552,0.070262,0,1,1,2.78125
18,4,80,2,31,0,0,0.69349,0.073328,1,1,0,0.96875
18,4,80,2,32,1,1,0.095381,0.37314,1,5,1,1.125
18,4,80,2,33,0,1,0.77204,0.95119,1,1,1,3.042969
18,4,80,2,34,0,1,0.70272,0.72655,0,1,0,1.582031
18,4,80,2,35,1,0,0.15247,0.067226,1,4,0,1.183594
18,4,80,2,36,-1,0,0.96401,0.36705,0,4,1,1.253906
18,4,80,2,37,0,0,0.64219,0.38976,1,1,0,1.621094
18,4,80,2,38,0,1,0.61818,0.87705,1,1,1,1.652344
18,4,80,2,39,0,0,0.72157,0.53231,0,1,1,1.800781
18,4,80,2,40,0,1,0.3304,0.46942,1,1,1,2.050781
18,4,80,2,41,-1,0,0.98578,0.81215,0,4,1,1.113281
18,4,80,2,42,0,1,0.73376,0.83253,1,1,1,1.199219
18,4,80,2,43,0,0,0.57739,0.034115,0,1,1,1.492188
18,4,80,2,44,1,1,0.12388,0.5263,1,1,1,1.019531
18,4,80,2,45,0,0,0.50966,0.0038798,0,1,1,2.332031
18,4,80,2,46,1,1,0.11807,0.16619,1,4,1,1.042969
18,4,80,2,47,0,1,0.2987,0.89229,0,1,0,1.625
18,4,80,2,48,-1,0,0.93873,0.4758,0,4,1,1.253906
18,4,80,2,49,0,0,0.46033,0.23095,0,1,1,1.390625
18,4,80,2,50,0,0,0.46372,0.16511,1,1,0,1.378906
18,5,90,5,1,0,1,0.62783,0.73653,0,1,0,1.613281
18,5,90,5,2,0,1,0.46657,0.59051,0,1,0,1.101563
18,5,90,5,3,0,1,0.77064,0.94215,1,1,1,2.464844
18,5,90,5,4,0,0,0.88419,0.15147,0,1,1,0.953125
18,5,90,5,5,0,0,0.71541,0.67474,1,1,0,1.203125
18,5,90,5,6,0,0,0.37391,0.10704,1,1,0,1.191406
18,5,90,5,7,0,1,0.17382,0.21826,0,1,0,0.3515625
18,5,90,5,8,0,1,0.13154,0.89628,1,1,1,0.453125
18,5,90,5,9,0,0,0.76833,0.71228,0,1,1,0.453125
18,5,90,5,10,0,0,0.8497,0.72399,1,1,0,0.3398438
18,5,90,5,11,0,1,0.25658,0.36982,1,1,1,0.9023438
18,5,90,5,12,-1,0,0.90879,0.038425,1,1,0,0.3828125
18,5,90,5,13,-1,0,0.96012,0.093116,0,3,1,1.101563
18,5,90,5,14,0,0,0.38259,0.24849,1,1,0,1.402344
18,5,90,5,15,1,1,0.0036745,0.80757,1,4,1,1.890625
18,5,90,5,16,0,1,0.47068,0.82553,0,3,0,1.945313
18,5,90,5,17,0,1,0.20635,0.28474,1,3,1,0.5429688
18,5,90,5,18,0,0,0.81711,0.70778,0,3,1,1.160156
18,5,90,5,19,0,0,0.78775,0.61197,1,3,0,2.003906
18,5,90,5,20,0,1,0.86982,0.99071,1,3,1,1.140625
18,5,90,5,21,0,1,0.44222,0.64259,1,3,1,0.9101563
18,5,90,5,22,0,1,0.83658,0.98512,0,3,0,0.4804688
18,5,90,5,23,0,0,0.39485,0.34968,1,3,0,0.9414063
18,5,90,5,24,0,0,0.5243,0.26833,0,3,1,0.6523438
18,5,90,5,25,0,1,0.43113,0.74596,1,3,1,0.4804688
18,5,90,5,26,0,1,0.63026,0.63779,0,3,0,0.4375
18,5,90,5,27,0,1,0.29466,0.6933,1,3,1,0.46875
18,5,90,5,28,1,1,0.02423,0.82416,1,5,1,1.34375
18,5,90,5,29,0,1,0.37742,0.97251,0,3,0,0.7929688
18,5,90,5,30,0,0,0.67941,0.35408,1,3,0,1.464844
18,5,90,5,31,0,0,0.77844,0.29337,0,3,1,1.222656
18,5,90,5,32,-1,0,0.96894,0.9557,0,3,1,1.113281
18,5,90,5,33,0,1,0.22645,0.98723,1,3,1,0.890625
18,5,90,5,34,0,1,0.53235,0.67108,0,3,0,1.132813
18,5,90,5,35,0,0,0.49447,0.32658,1,3,0,0.6523438
18,5,90,5,36,0,0,0.89828,0.14619,0,3,1,0.4179688
18,5,90,5,37,0,0,0.88541,0.61534,1,3,0,0.4023438
18,5,90,5,38,0,0,0.57923,0.28912,0,3,1,0.3632813
18,5,90,5,39,0,1,0.54356,0.92522,1,3,1,0.7890625
18,5,90,5,40,1,0,0.047342,0.031326,1,5,0,1.503906
