participant,trial,reportIndex,report
3,90,1,Search
3,90,2,Evaluation
3,91,1,Metacognitive
3,92,1,Metacognitive
3,93,1,Metacognitive
3,94,1,Evaluation
3,95,1,Metacognitive
3,96,1,Metacognitive
3,97,1,Silent
3,98,1,Metacognitive
3,99,1,Metacognitive
3,100,1,Evaluation
3,101,1,Metacognitive
3,102,1,Evaluation
3,102,2,Metacognitive
3,102,3,Metacognitive
3,103,1,Silent
3,104,1,Metacognitive
3,105,1,Silent
3,106,1,Metacognitive
3,107,1,Metacognitive
3,108,1,Silent
3,109,1,Metacognitive
3,110,1,Silent
3,111,1,Metacognitive
3,112,1,Metacognitive
3,113,1,Metacognitive
3,114,1,Metacognitive
3,115,1,Metacognitive
3,116,1,Metacognitive
3,117,1,Metacognitive
3,118,1,Silent
3,119,1,Metacognitive
3,120,1,Metacognitive
4,1,1,Search
4,1,2,Evaluation
4,1,3,Decision: No justification
4,2,1,Search
4,2,2,Search
4,2,3,Search
4,2,4,Search
4,2,5,Search
4,2,6,Metacognitive
4,2,7,Uncategorized
4,2,8,Elaboration: Stock based
4,2,9,Decision: No justification
4,3,1,Search
4,3,2,Metacognitive
4,3,3,Decision: No justification
4,4,1,Decision: Single Indicator
4,5,1,Search
4,5,2,Evaluation
4,5,3,Decision: No justification
4,6,1,Search
4,6,2,Decision: No justification
4,7,1,Search
4,7,2,Encoding
4,7,3,Evaluation
4,7,4,Elaboration: Indicator based
4,7,5,Decision: No justification
4,8,1,Search
4,8,2,Search
4,8,3,Encoding
4,8,4,Decision: No justification
4,9,1,Search
4,9,2,Decision: No justification
4,10,1,Decision: No justification
4,11,1,Search
4,11,2,Decision: No justification
4,12,1,Metacognitive
4,13,1,Decision: Single Indicator
4,14,1,Decision: No justification
4,15,1,Evaluation
4,15,2,Decision: Single Indicator
4,16,1,Search
4,16,2,Elaboration: Indicator based
4,16,3,Decision: No justification
4,17,1,Search
4,17,2,Decision: No justification
4,18,1,Search
4,18,2,Search
4,18,3,Elaboration: Indicator based
4,18,4,Decision: No justification
4,19,1,Search
4,19,2,Search
4,19,3,Search
4,19,4,Evaluation
4,19,5,Uncategorized
4,19,6,Elaboration: Indicator based
4,19,7,Decision: No justification
4,20,1,Search
4,20,2,Search
4,20,3,Evaluation
4,20,4,Uncategorized
4,20,5,Elaboration: Indicator based
4,20,6,Decision: No justification
4,21,1,Search
4,21,2,Decision: No justification
4,22,1,Search
4,22,2,Evaluation
4,22,3,Decision: No justification
4,23,1,Search
4,23,2,Decision: No justification
4,24,1,Search
4,24,2,Decision: No justification
4,25,1,Search
4,25,2,Search
4,25,3,Evaluation
4,25,4,Elaboration: Indicator based
4,25,5,Elaboration: Indicator based
4,25,6,Decision: No justification
4,26,1,Search
4,26,2,Search
4,26,3,Search
4,26,4,Elaboration: Indicator based
4,26,5,Elaboration: Indicator based
4,26,6,Elaboration: Indicator based
4,26,7,Decision: No justification
4,27,1,Search
4,27,2,Search
4,27,3,Elaboration: Indicator based
4,27,4,Elaboration: Indicator based
4,27,5,Decision: No justification
4,28,1,Search
4,28,2,Decision: No justification
4,29,1,Search
4,29,2,Search
4,29,3,Encoding
4,29,4,Evaluation
4,29,5,Elaboration: Indicator based
4,29,6,Decision: No justification
4,30,1,Search
4,30,2,Decision: No justification
4,31,1,Search
4,31,2,Search
4,31,3,Search
4,31,4,Elaboration: Indicator based
4,31,5,Elaboration: Indicator based
4,31,6,Elaboration: Indicator based
4,31,7,Decision: No justification
4,32,1,Search
4,32,2,Elaboration: Indicator based
4,32,3,Decision: No justification
4,33,1,Search
4,33,2,Encoding
4,33,3,Evaluation
4,33,4,Decision: No justification
4,34,1,Search
4,34,2,Search
4,34,3,Evaluation
4,34,4,Elaboration: Indicator based
4,34,5,Elaboration: Indicator based
4,34,6,Decision: Guess
4,35,1,Search
4,35,2,Decision: No justification
4,36,1,Search
4,36,2,Decision: No justification
4,37,1,Search
4,37,2,Elaboration: Indicator based
4,37,3,Decision: No justification
4,38,1,Search
4,38,2,Search
4,38,3,Elaboration: Indicator based
4,38,4,Decision: No justification
4,39,1,Search
4,39,2,Search
4,39,3,Evaluation
4,39,4,Elaboration: Indicator based
4,39,5,Elaboration: Indicator based
4,39,6,Decision: No justification
4,40,1,Search
4,40,2,Elaboration: Indicator based
4,40,3,Decision: No justification
4,41,1,Search
4,41,2,Encoding
4,41,3,Encoding
4,41,4,Encoding
4,41,5,Encoding
4,41,6,Elaboration: Indicator based
4,41,7,Elaboration: Indicator based
4,41,8,Decision: No justification
4,42,1,Search
4,42,2,Search
4,42,3,Encoding
4,42,4,Encoding
4,42,5,Encoding
4,42,6,Encoding
4,42,7,Elaboration: Indicator based
4,42,8,Decision: No justification
4,43,1,Search
4,43,2,Encoding
4,43,3,Encoding
4,43,4,Decision: No justification
4,44,1,Search
4,44,2,Encoding
4,44,3,Encoding
4,44,4,Encoding
4,44,5,Encoding
4,44,6,Decision: No justification
4,45,1,Search
4,45,2,Encoding
4,45,3,Encoding
4,45,4,Decision: No justification
4,46,1,Encoding
4,46,2,Encoding
4,46,3,Evaluation
4,46,4,Decision: No justification
4,47,1,Search
4,47,2,Encoding
4,47,3,Encoding
4,47,4,Encoding
4,47,5,Encoding
4,47,6,Encoding
4,47,7,Encoding
4,47,8,Decision: No justification
4,48,1,Search
4,48,2,Encoding
4,48,3,Encoding
4,48,4,Decision: No justification
4,49,1,Search
4,49,2,Encoding
4,49,3,Encoding
4,49,4,Evaluation
4,49,5,Decision: No justification
4,50,1,Search
4,50,2,Encoding
4,50,3,Encoding
4,50,4,Decision: No justification
4,51,1,Search
4,51,2,Search
4,51,3,Search
4,51,4,Encoding
4,51,5,Encoding
4,51,6,Encoding
4,51,7,Encoding
4,51,8,Encoding
4,51,9,Evaluation
4,51,10,Decision: Guess
4,52,1,Search
4,52,2,Encoding
4,52,3,Encoding
4,52,4,Evaluation
4,52,5,Decision: No justification
4,53,1,Search
4,53,2,Encoding
4,53,3,Encoding
4,53,4,Encoding
4,53,5,Decision: No justification
4,54,1,Search
4,54,2,Search
4,54,3,Encoding
4,54,4,Encoding
4,54,5,Encoding
4,54,6,Encoding
4,54,7,Decision: No justification
4,55,1,Search
4,55,2,Search
4,55,3,Encoding
4,55,4,Encoding
4,55,5,Encoding
4,55,6,Evaluation
4,55,7,Decision: No justification
4,56,1,Search
4,56,2,Search
4,56,3,Search
4,56,4,Encoding
4,56,5,Encoding
4,56,6,Encoding
4,56,7,Encoding
4,56,8,Encoding
4,56,9,Decision: No justification
4,57,1,Search
4,57,2,Search
4,57,3,Search
4,57,4,Encoding
4,57,5,Encoding
4,57,6,Encoding
4,57,7,Encoding
4,57,8,Encoding
4,57,9,Encoding
4,57,10,Decision: No justification
4,58,1,Search
4,58,2,Search
4,58,3,Encoding
4,58,4,Encoding
4,58,5,Encoding
4,58,6,Encoding
4,58,7,Evaluation
4,58,8,Decision: No justification
4,59,1,Search
4,59,2,Search
4,59,3,Encoding
4,59,4,Encoding
4,59,5,Elaboration: Indicator based
4,59,6,Decision: No justification
4,60,1,Search
4,60,2,Encoding
4,60,3,Encoding
4,60,4,Decision: No justification
4,61,1,Search
4,61,2,Search
4,61,3,Search
4,61,4,Encoding
4,61,5,Encoding
4,61,6,Encoding
4,61,7,Encoding
4,61,8,Encoding
4,61,9,Decision: No justification
4,62,1,Search
4,62,2,Search
4,62,3,Encoding
4,62,4,Encoding
4,62,5,Encoding
4,62,6,Encoding
4,62,7,Encoding
4,62,8,Elaboration: Indicator based
4,62,9,Decision: No justification
4,63,1,Search
4,63,2,Encoding
4,63,3,Encoding
4,63,4,Decision: No justification
4,64,1,Search
4,64,2,Search
4,64,3,Encoding
4,64,4,Encoding
4,64,5,Encoding
4,64,6,Encoding
4,64,7,Elaboration: Indicator based
4,64,8,Decision: No justification
4,65,1,Search
4,65,2,Encoding
4,65,3,Encoding
4,65,4,Decision: No justification
4,66,1,Search
4,66,2,Encoding
4,66,3,Encoding
4,66,4,Decision: No justification
4,67,1,Search
4,67,2,Search
4,67,3,Encoding
4,67,4,Encoding
4,67,5,Elaboration: Indicator based
4,67,6,Decision: No justification
4,68,1,Search
4,68,2,Search
4,68,3,Search
4,68,4,Encoding
4,68,5,Encoding
4,68,6,Encoding
4,68,7,Encoding
4,68,8,Encoding
4,68,9,Encoding
4,68,10,Decision: No justification
4,69,1,Search
4,69,2,Encoding
4,69,3,Encoding
4,69,4,Decision: No justification
4,70,1,Search
4,70,2,Search
4,70,3,Encoding
4,70,4,Encoding
4,70,5,Encoding
4,70,6,Evaluation
4,70,7,Elaboration: Indicator based
4,70,8,Decision: No justification
4,71,1,Search
4,71,2,Search
4,71,3,Encoding
4,71,4,Encoding
4,71,5,Encoding
4,71,6,Encoding
4,71,7,Decision: No justification
4,72,1,Search
4,72,2,Search
4,72,3,Encoding
4,72,4,Encoding
4,72,5,Encoding
4,72,6,Elaboration: Indicator based
4,72,7,Decision: No justification
4,73,1,Search
4,73,2,Encoding
4,73,3,Encoding
4,73,4,Decision: No justification
4,74,1,Search
4,74,2,Search
4,74,3,Encoding
4,74,4,Encoding
4,74,5,Encoding
4,74,6,Elaboration: Indicator based
4,74,7,Decision: No justification
4,75,1,Search
4,75,2,Encoding
4,75,3,Encoding
4,75,4,Evaluation
4,75,5,Decision: No justification
4,76,1,Search
4,76,2,Encoding
4,76,3,Encoding
4,76,4,Decision: No justification
4,77,1,Search
4,77,2,Encoding
4,77,3,Encoding
4,77,4,Decision: No justification
4,78,1,Search
4,78,2,Encoding
4,78,3,Encoding
4,78,4,Decision: No justification
4,79,1,Search
4,79,2,Encoding
4,79,3,Encoding
4,79,4,Decision: No justification
4,80,1,Search
4,80,2,Encoding
4,80,3,Encoding
4,80,4,Decision: No justification
4,81,1,Search
4,81,2,Encoding
4,81,3,Encoding
4,81,4,Decision: Single Indicator
4,82,1,Search
4,82,2,Encoding
4,82,3,Encoding
4,82,4,Decision: Single Indicator
4,83,1,Search
4,83,2,Encoding
4,83,3,Encoding
4,83,4,Evaluation
4,83,5,Decision: Single Indicator
4,84,1,Search
4,84,2,Encoding
4,84,3,Encoding
4,84,4,Evaluation
4,84,5,Decision: Single Indicator
4,85,1,Search
4,85,2,Encoding
4,85,3,Encoding
4,85,4,Decision: Single Indicator
4,86,1,Search
4,86,2,Search
4,86,3,Search
4,86,4,Encoding
4,86,5,Encoding
4,86,6,Encoding
4,86,7,Encoding
4,86,8,Encoding
4,86,9,Encoding
4,86,10,Evaluation
4,86,11,Metacognitive
4,86,12,Decision: No justification
4,87,1,Search
4,87,2,Encoding
4,87,3,Encoding
4,87,4,Decision: No justification
4,88,1,Search
4,88,2,Encoding
4,88,3,Encoding
4,88,4,Evaluation
4,88,5,Decision: No justification
4,89,1,Search
4,89,2,Search
4,89,3,Encoding
4,89,4,Encoding
4,89,5,Evaluation
4,89,6,Elaboration: Indicator based
4,89,7,Decision: No justification
4,90,1,Search
4,90,2,Encoding
4,90,3,Encoding
4,90,4,Decision: No justification
4,91,1,Search
4,91,2,Search
4,91,3,Search
4,91,4,Encoding
4,91,5,Encoding
4,91,6,Encoding
4,91,7,Encoding
4,91,8,Evaluation
4,91,9,Elaboration: Indicator based
4,91,10,Elaboration: Indicator based
4,91,11,Decision: No justification
4,92,1,Search
4,92,2,Encoding
4,92,3,Encoding
4,92,4,Encoding
4,92,5,Elaboration: Indicator based
4,92,6,Decision: Guess
4,93,1,Search
4,93,2,Search
4,93,3,Encoding
4,93,4,Encoding
4,93,5,Encoding
4,93,6,Encoding
4,93,7,Decision: No justification
4,94,1,Search
4,94,2,Search
4,94,3,Encoding
4,94,4,Encoding
4,94,5,Encoding
4,94,6,Elaboration: Indicator based
4,94,7,Elaboration: Indicator based
4,94,8,Decision: Guess
4,95,1,Search
4,95,2,Encoding
4,95,3,Evaluation
4,95,4,Elaboration: Indicator based
4,95,5,Decision: No justification
4,96,1,Search
4,96,2,Encoding
4,96,3,Encoding
4,96,4,Decision: No justification
4,97,1,Search
4,97,2,Encoding
4,97,3,Decision: No justification
4,98,1,Search
4,98,2,Encoding
4,98,3,Decision: No justification
4,99,1,Search
4,99,2,Encoding
4,99,3,Decision: No justification
4,100,1,Search
4,100,2,Encoding
4,100,3,Decision: No justification
4,101,1,Search
4,101,2,Encoding
4,101,3,Decision: No justification
4,102,1,Search
4,102,2,Encoding
4,102,3,Evaluation
4,102,4,Decision: No justification
4,103,1,Search
4,103,2,Metacognitive
4,103,3,Decision: No justification
4,104,1,Encoding
4,104,2,Evaluation
4,104,3,Decision: Single Indicator
4,105,1,Search
4,105,2,Encoding
4,105,3,Evaluation
4,105,4,Decision: No justification
4,106,1,Search
4,106,2,Encoding
4,106,3,Decision: No justification
4,107,1,Search
4,107,2,Encoding
4,107,3,Evaluation
4,107,4,Decision: No justification
4,108,1,Encoding
4,108,2,Evaluation
4,108,3,Decision: No justification
4,109,1,Search
4,109,2,Encoding
4,109,3,Evaluation
4,109,4,Decision: No justification
4,110,1,Search
4,110,2,Encoding
4,110,3,Evaluation
4,110,4,Decision: No justification
4,111,1,Search
4,111,2,Encoding
4,111,3,Decision: No justification
4,112,1,Search
4,112,2,Encoding
4,112,3,Evaluation
4,112,4,Decision: No justification
4,113,1,Search
4,113,2,Encoding
4,113,3,Evaluation
4,113,4,Decision: No justification
4,114,1,Search
4,114,2,Encoding
4,114,3,Evaluation
4,114,4,Decision: No justification
4,115,1,Encoding
4,115,2,Evaluation
4,115,3,Decision: No justification
4,116,1,Search
4,116,2,Encoding
4,116,3,Evaluation
4,116,4,Metacognitive
4,116,5,Decision: No justification
4,117,1,Search
4,117,2,Encoding
4,117,3,Evaluation
4,117,4,Decision: Single Indicator
4,118,1,Encoding
4,118,2,Metacognitive
4,118,3,Decision: No justification
4,119,1,Search
4,119,2,Encoding
4,119,3,Evaluation
4,119,4,Decision: No justification
4,120,1,Search
4,120,2,Encoding
4,120,3,Evaluation
4,120,4,Decision: No justification
5,1,1,Search
5,1,2,Search
5,1,3,Search
5,1,4,Search
5,1,5,Search
5,1,6,Encoding
5,1,7,Encoding
5,1,8,Encoding
5,1,9,Evaluation
5,1,10,Evaluation
5,1,11,Metacognitive
5,1,12,Elaboration: Indicator based
5,1,13,Elaboration: Holistic
5,1,14,Decision: No justification
5,1,15,Decision: Single Indicator
5,2,1,Search
5,2,2,Search
5,2,3,Search
5,2,4,Search
5,2,5,Search
5,2,6,Encoding
5,2,7,Encoding
5,2,8,Encoding
5,2,9,Encoding
5,2,10,Encoding
5,2,11,Evaluation
5,2,12,Metacognitive
5,2,13,Elaboration: Holistic
5,2,14,Decision: Mult-indicator
5,3,1,Search
5,3,2,Search
5,3,3,Search
5,3,4,Search
5,3,5,Search
5,3,6,Encoding
5,3,7,Encoding
5,3,8,Evaluation
5,3,9,Metacognitive
5,3,10,Elaboration: Stock based
5,3,11,Decision: Mult-indicator
5,4,1,Search
5,4,2,Search
5,4,3,Search
5,4,4,Search
5,4,5,Search
5,4,6,Search
5,4,7,Search
5,4,8,Encoding
5,4,9,Encoding
5,4,10,Encoding
5,4,11,Encoding
5,4,12,Encoding
5,4,13,Encoding
5,4,14,Encoding
5,4,15,Evaluation
5,4,16,Metacognitive
5,4,17,Metacognitive
5,4,18,Metacognitive
5,4,19,Metacognitive
5,4,20,Elaboration: Stock based
5,4,21,Elaboration: Holistic
5,4,22,Decision: No justification
5,5,1,Search
5,5,2,Search
5,5,3,Search
5,5,4,Search
5,5,5,Search
5,5,6,Encoding
5,5,7,Encoding
5,5,8,Encoding
5,5,9,Encoding
5,5,10,Encoding
5,5,11,Evaluation
5,5,12,Elaboration: Holistic
5,5,13,Decision: Mult-indicator
5,6,1,Search
5,6,2,Search
5,6,3,Search
5,6,4,Search
5,6,5,Search
5,6,6,Search
5,6,7,Encoding
5,6,8,Encoding
5,6,9,Encoding
5,6,10,Encoding
5,6,11,Evaluation
5,6,12,Decision: Mult-indicator
5,7,1,Search
5,7,2,Search
5,7,3,Search
5,7,4,Search
5,7,5,Encoding
5,7,6,Encoding
5,7,7,Encoding
5,7,8,Encoding
5,7,9,Evaluation
5,7,10,Decision: Mult-indicator
5,8,1,Search
5,8,2,Search
5,8,3,Search
5,8,4,Search
5,8,5,Search
5,8,6,Encoding
5,8,7,Encoding
5,8,8,Encoding
5,8,9,Encoding
5,8,10,Encoding
5,8,11,Evaluation
5,8,12,Uncategorized
5,8,13,Decision: No justification
5,9,1,Search
5,9,2,Search
5,9,3,Search
5,9,4,Search
5,9,5,Search
5,9,6,Encoding
5,9,7,Encoding
5,9,8,Encoding
5,9,9,Encoding
5,9,10,Encoding
5,9,11,Encoding
5,9,12,Evaluation
5,9,13,Decision: No justification
5,10,1,Search
5,10,2,Search
5,10,3,Search
5,10,4,Search
5,10,5,Search
5,10,6,Search
5,10,7,Search
5,10,8,Search
5,10,9,Search
5,10,10,Encoding
5,10,11,Encoding
5,10,12,Encoding
5,10,13,Encoding
5,10,14,Encoding
5,10,15,Encoding
5,10,16,Encoding
5,10,17,Elaboration: Indicator based
5,10,18,Decision: Mult-indicator
5,11,1,Search
5,11,2,Search
5,11,3,Search
5,11,4,Search
5,11,5,Search
5,11,6,Search
5,11,7,Search
5,11,8,Search
5,11,9,Encoding
5,11,10,Encoding
5,11,11,Encoding
5,11,12,Encoding
5,11,13,Encoding
5,11,14,Encoding
5,11,15,Evaluation
5,11,16,Elaboration: Holistic
5,11,17,Decision: No justification
5,12,1,Search
5,12,2,Search
5,12,3,Search
5,12,4,Search
5,12,5,Search
5,12,6,Search
5,12,7,Encoding
5,12,8,Encoding
5,12,9,Encoding
5,12,10,Encoding
5,12,11,Encoding
5,12,12,Encoding
5,12,13,Evaluation
5,12,14,Decision: Mult-indicator
5,13,1,Search
5,13,2,Search
5,13,3,Search
5,13,4,Search
5,13,5,Search
5,13,6,Search
5,13,7,Search
5,13,8,Encoding
5,13,9,Encoding
5,13,10,Encoding
5,13,11,Encoding
5,13,12,Encoding
5,13,13,Encoding
5,13,14,Encoding
5,13,15,Evaluation
5,13,16,Decision: Mult-indicator
5,14,1,Search
5,14,2,Search
5,14,3,Search
5,14,4,Search
5,14,5,Encoding
5,14,6,Encoding
5,14,7,Encoding
5,14,8,Encoding
5,14,9,Evaluation
5,14,10,Decision: No justification
5,15,1,Search
5,15,2,Search
5,15,3,Search
5,15,4,Search
5,15,5,Search
5,15,6,Search
5,15,7,Encoding
5,15,8,Encoding
5,15,9,Encoding
5,15,10,Encoding
5,15,11,Encoding
5,15,12,Encoding
5,15,13,Evaluation
5,15,14,Decision: No justification
5,16,1,Search
5,16,2,Search
5,16,3,Search
5,16,4,Search
5,16,5,Search
5,16,6,Search
5,16,7,Encoding
5,16,8,Encoding
5,16,9,Encoding
5,16,10,Encoding
5,16,11,Encoding
5,16,12,Encoding
5,16,13,Evaluation
5,16,14,Decision: No justification
5,17,1,Search
5,17,2,Search
5,17,3,Search
5,17,4,Encoding
5,17,5,Encoding
5,17,6,Encoding
5,17,7,Evaluation
5,17,8,Decision: No justification
5,18,1,Search
5,18,2,Search
5,18,3,Search
5,18,4,Search
5,18,5,Search
5,18,6,Encoding
5,18,7,Encoding
5,18,8,Encoding
5,18,9,Encoding
5,18,10,Encoding
5,18,11,Evaluation
5,18,12,Decision: No justification
5,19,1,Search
5,19,2,Search
5,19,3,Search
5,19,4,Search
5,19,5,Encoding
5,19,6,Encoding
5,19,7,Encoding
5,19,8,Encoding
5,19,9,Evaluation
5,19,10,Decision: No justification
5,20,1,Search
5,20,2,Search
5,20,3,Search
5,20,4,Search
5,20,5,Search
5,20,6,Search
5,20,7,Search
5,20,8,Encoding
5,20,9,Encoding
5,20,10,Encoding
5,20,11,Encoding
5,20,12,Encoding
5,20,13,Encoding
5,20,14,Encoding
5,20,15,Evaluation
5,20,16,Decision: No justification
5,21,1,Search
5,21,2,Search
5,21,3,Search
5,21,4,Search
5,21,5,Search
5,21,6,Search
5,21,7,Encoding
5,21,8,Encoding
5,21,9,Encoding
5,21,10,Encoding
5,21,11,Encoding
5,21,12,Encoding
5,21,13,Evaluation
5,21,14,Decision: No justification
5,22,1,Search
5,22,2,Search
5,22,3,Search
5,22,4,Search
5,22,5,Search
5,22,6,Search
5,22,7,Search
5,22,8,Encoding
5,22,9,Encoding
5,22,10,Encoding
5,22,11,Encoding
5,22,12,Encoding
5,22,13,Encoding
5,22,14,Encoding
5,22,15,Evaluation
5,22,16,Decision: No justification
5,23,1,Search
5,23,2,Search
5,23,3,Search
5,23,4,Search
5,23,5,Search
5,23,6,Encoding
